/ Dataset:E:\data\storage\2\5\1\4\0003\Acoustic properties (Vp, Vs, density) - CSV - Point Data.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,Access_Num,Sample_Num,District,Mode,Wet_Dry,Comments,Rock_type,Latitude,Longitude,Prop_Dir,Vib_Dir,Density,V_10,V_20,V_40,V_60,V_80,V_100,V_200,V_400,V_600,V_800,V_1000
-66,47.3300000009,3912.0,181684xy,"Bathurst, N.B.",P,D,,Argillite,47.3,-66.0,pF,n.a.,2.6,5.7,5.9,6.0,6.0,6.1,6.1,6.2,6.3,6.3,*,*,
-66,47.3300000009,3913.0,181684z,"Bathurst, N.B.",P,D,,Argillite,47.3,-66.0,nF,n.a.,2.7,*,*,*,5.1,5.3,5.4,5.5,5.6,5.7,*,*,
-66,47.3300000009,3914.0,181684z,"Bathurst, N.B.",S,D,,Argillite,47.3,-66.0,nF,pF,2.7,*,*,*,*,3.5,3.6,3.6,3.6,3.6,*,*,
-66,47.3300000009,3915.0,181687xy,"Bathurst, N.B.",P,D,cherty,Siltstone,47.3,-66.0,pF,n.a.,2.7,5.8,5.8,5.9,6.0,6.1,6.1,6.2,6.2,6.2,*,*,
-66,47.3300000009,3916.0,181687xy,"Bathurst, N.B.",S,D,,"Cherty siltstone",47.3,-66.0,pF,nF,2.7,*,3.7,3.8,3.8,3.8,3.8,3.9,3.9,3.9,*,*,
-66,47.3300000009,3917.0,181687xy,"Bathurst, N.B.",S,D,,"Cherty siltstone",47.3,-66.0,pF,pF,2.7,*,*,3.9,3.9,3.9,3.9,3.9,4.0,4.0,*,*,
-66,47.3300000009,3918.0,181687z,"Bathurst, N.B.",P,D,cherty,Siltstone,47.3,-66.0,nF,n.a.,2.7,5.3,5.4,5.4,5.5,5.5,5.5,5.6,5.7,5.7,*,*,
-66,47.3300000009,3919.0,181688xy,"Bathurst, N.B.",P,D,"qtz, fs-phyric",Tuff,47.3,-66.0,pF,n.a.,2.8,5.9,6.2,6.4,6.5,6.5,6.6,6.7,6.8,6.8,*,*,
-66,47.3300000009,3920.0,181688z,"Bathurst, N.B.",P,D,"qtz, fs-phyric",Tuff,47.3,-66.0,nF,n.a.,2.8,4.7,4.8,5.0,5.0,5.1,5.2,5.3,5.4,5.4,*,*,
-66,47.3300000009,3921.0,181689xy,"Bathurst, N.B.",P,D,,Greywacke,47.3,-66.0,pF,n.a.,2.8,*,*,*,*,5.9,5.9,6.1,6.2,6.2,*,*,
-66,47.3300000009,3922.0,181689z,"Bathurst, N.B.",P,D,,Greywacke,47.3,-66.0,nF,n.a.,2.7,*,5.0,5.1,5.2,5.2,5.2,5.3,5.4,5.4,*,*,
-66,47.3300000009,3923.0,181689z,"Bathurst, N.B.",S,D,,Greywacke,47.3,-66.0,nF,pF,2.7,3.1,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.4,*,*,
-66,47.3300000009,3924.0,181690xy,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,pF,n.a.,2.7,*,*,5.4,6.0,6.0,6.1,6.2,6.2,6.3,*,*,
-66,47.3300000009,3925.0,181690z,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,nF,n.a.,2.7,5.4,5.4,5.5,5.5,5.5,5.6,5.7,5.7,5.8,*,*,
-66,47.3300000009,3926.0,181692xy,"Bathurst, N.B.",P,D,,Basalt,47.3,-66.0,pF,n.a.,3.0,*,6.4,6.4,6.5,6.5,6.6,6.7,6.8,6.8,*,*,
-66,47.3300000009,3927.0,181692z,"Bathurst, N.B.",P,D,,Basalt,47.3,-66.0,nF,n.a.,2.9,5.9,6.0,6.1,6.1,6.2,6.2,6.3,6.4,6.4,*,*,
-66,47.3300000009,3928.0,181693xy,"Bathurst, N.B.",P,D,,Rhyolite,47.3,-66.0,pF,n.a.,2.7,*,6.1,6.1,6.1,6.2,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,3929.0,181693z,"Bathurst, N.B.",P,D,,Rhyolite,47.3,-66.0,nF,n.a.,2.7,*,5.8,5.8,5.8,5.9,5.9,5.9,6.0,6.0,*,*,
-66,47.3300000009,3930.0,181694xy,"Bathurst, N.B.",P,D,,Gabbro,47.3,-66.0,pF,n.a.,3.0,5.9,6.0,6.1,6.2,6.3,6.3,6.4,6.5,6.5,*,*,
-66,47.3300000009,3931.0,181694z,"Bathurst, N.B.",P,D,,Gabbro,47.3,-66.0,nF,n.a.,3.0,5.5,5.7,5.9,5.9,6.0,6.0,6.2,6.3,6.3,*,*,
-66,47.3300000009,3932.0,181696xy,"Bathurst, N.B.",P,D,magnetite-rich,"Iron formation",47.3,-66.0,pF,n.a.,3.9,5.2,5.4,5.5,5.6,5.7,5.8,6.0,6.1,6.2,*,*,
-66,47.3300000009,3933.0,181696z,"Bathurst, N.B.",P,D,magnetite-rich,"Iron formation",47.3,-66.0,nF,n.a.,3.8,5.4,5.5,5.6,5.7,5.8,5.8,6.0,6.1,6.1,*,*,
-66,47.3300000009,3934.0,181697xy,"Bathurst, N.B.",P,D,chlorite-rich,"Iron formation",47.3,-66.0,pF,n.a.,2.8,*,*,6.3,6.3,6.4,6.4,6.5,6.6,6.6,*,*,
-66,47.3300000009,3935.0,181697z,"Bathurst, N.B.",P,D,chlorite-rich,"Iron formation",47.3,-66.0,nF,n.a.,2.9,*,5.0,5.1,5.1,5.2,5.2,5.3,5.4,5.4,*,*,
-66,47.3300000009,3936.0,181698xy,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,pF,n.a.,2.7,*,6.0,6.2,6.3,6.3,6.3,6.4,6.4,6.5,*,*,
-66,47.3300000009,3937.0,181698z,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,nF,n.a.,2.7,*,*,5.2,5.2,5.3,5.3,5.4,5.5,5.5,*,*,
-66,47.3300000009,3938.0,181699xy,"Bathurst, N.B.",P,D,"qtz, fs-phyric",Tuff,47.3,-66.0,pF,n.a.,2.7,5.9,5.9,6.0,6.0,6.1,6.1,6.2,6.3,6.3,*,*,
-66,47.3300000009,3939.0,181699z,"Bathurst, N.B.",P,D,"qtz, fs-phyric",Tuff,47.3,-66.0,nF,n.a.,2.6,*,5.5,5.7,5.8,5.8,5.9,5.9,6.0,6.0,*,*,
-66,47.3300000009,3940.0,181700xy,"Bathurst, N.B.",P,D,,"Tuffaceous sediment",47.3,-66.0,pF,n.a.,2.7,5.6,5.7,5.8,5.9,5.9,6.0,6.0,6.1,6.2,*,*,
-66,47.3300000009,3941.0,181700z,"Bathurst, N.B.",P,D,,"Tuffaceous sediment",47.3,-66.0,nF,n.a.,2.8,4.9,5.1,5.2,5.3,5.3,5.4,5.5,5.6,5.6,*,*,
-66,47.3300000009,3942.0,18501xy,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,pF,n.a,2.7,5.5,5.7,5.8,5.9,5.9,5.9,6.0,6.0,6.1,*,*,
-66,47.3300000009,3943.0,18501xy,"Bathurst, N.B.",S,D,,"Qtz-fs porphyry",47.3,-66.0,pF,nF,2.7,*,3.4,3.4,3.5,3.5,3.5,3.5,3.6,3.6,*,*,
-66,47.3300000009,3944.0,18501xy,"Bathurst, N.B.",S,D,,"Qtz-fs porphyry",47.3,-66.0,pF,pF,2.7,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.8,*,*,
-66,47.3300000009,3945.0,18501z,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,nF,n.a,2.7,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.7,5.8,*,*,
-66,47.3300000009,3946.0,18501z,"Bathurst, N.B.",S,D,,"Qtz-fs porphyry",47.3,-66.0,nF,pF,2.7,*,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.6,*,*,
-66,47.3300000009,3947.0,18502xy,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,pF,n.a,2.7,5.6,5.7,5.8,5.8,5.8,5.8,5.9,5.9,6.0,*,*,
-66,47.3300000009,3948.0,18502z,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,nF,n.a,2.7,5.3,5.4,5.5,5.5,5.5,5.6,5.6,5.7,5.7,*,*,
-66,47.3300000009,3949.0,18503xy,"Bathurst, N.B.",P,D,,Mudstone,47.3,-66.0,pF,n.a,2.8,5.7,5.8,5.9,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-66,47.3300000009,3950.0,18504xy,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,pF,n.a,2.7,5.9,6.0,6.0,6.1,6.1,6.1,6.1,6.2,6.2,*,*,
-66,47.3300000009,3951.0,18504xy,"Bathurst, N.B.",S,D,,"Felsic tuff",47.3,-66.0,pF,nF,2.7,3.4,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,*,*,
-66,47.3300000009,3952.0,18504xy,"Bathurst, N.B.",S,D,,"Felsic tuff",47.3,-66.0,pF,pF,2.7,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,*,*,
-66,47.3300000009,3953.0,18504z,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,nF,n.a,2.7,5.3,5.5,5.5,5.6,5.6,5.6,5.7,5.8,5.9,*,*,
-66,47.3300000009,3954.0,18504z,"Bathurst, N.B.",S,D,,"Felsic tuff",47.3,-66.0,nF,pF,2.7,3.3,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.6,*,*,
-66,47.3300000009,3955.0,18505xy,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,pF,n.a,2.7,5.6,5.7,5.8,5.8,5.8,5.8,5.9,6.0,6.0,*,*,
-66,47.3300000009,3956.0,18505z,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,nF,n.a,2.7,5.4,5.5,5.5,5.5,5.6,5.6,5.7,5.7,5.8,*,*,
-66,47.3300000009,3957.0,18506xy,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,pF,n.a,2.7,5.7,5.9,6.0,6.0,6.0,6.0,6.0,6.1,6.1,*,*,
-66,47.3300000009,3958.0,18506z,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,nF,n.a,2.7,5.4,5.5,5.6,5.6,5.6,5.6,5.7,5.8,5.8,*,*,
-66,47.3300000009,3959.0,18507xy,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,pF,n.a,2.7,5.9,6.0,6.0,6.0,6.0,6.0,6.1,6.1,6.2,*,*,
-66,47.3300000009,3960.0,18507z,"Bathurst, N.B.",P,D,,"Quartz-feldspar porphyry",47.3,-66.0,nF,n.a,2.7,5.5,5.7,5.7,5.7,5.8,5.8,5.8,5.9,5.9,*,*,
-66,47.3300000009,3961.0,18508xy,"Bathurst, N.B.",P,D,,"Felsic tuff/chert",47.3,-66.0,pF,n.a,2.7,5.5,5.6,5.8,5.9,5.9,5.9,6.0,6.1,6.1,*,*,
-66,47.3300000009,3962.0,18508xy,"Bathurst, N.B.",S,D,,"Felsic cherty tuff",47.3,-66.0,pF,nF,2.7,*,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,*,*,
-66,47.3300000009,3963.0,18508xy,"Bathurst, N.B.",S,D,,"Felsic cherty tuff",47.3,-66.0,pF,pF,2.7,*,*,3.1,3.1,3.1,3.1,3.2,3.2,3.3,*,*,
-66,47.3300000009,3964.0,18508z,"Bathurst, N.B.",P,D,,"Felsic tuff/chert",47.3,-66.0,nF,n.a,2.7,*,5.4,5.7,5.8,5.9,6.0,6.1,6.1,6.2,*,*,
-66,47.3300000009,3965.0,18508z,"Bathurst, N.B.",S,D,,"Felsic cherty tuff",47.3,-66.0,nF,pF,2.7,*,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,*,*,
-66,47.3300000009,3966.0,18509xy,"Bathurst, N.B.",P,D,,"Sericite schist",47.3,-66.0,pF,n.a,2.8,5.7,5.8,5.8,5.9,5.9,5.9,6.0,6.1,6.1,*,*,
-66,47.3300000009,3967.0,18509xy,"Bathurst, N.B.",S,D,,"Sericite schist",47.3,-66.0,pF,nF,2.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.9,3.9,*,*,
-66,47.3300000009,3968.0,18509xy,"Bathurst, N.B.",S,D,,"Sericite schist",47.3,-66.0,pF,pF,2.8,3.7,3.8,3.8,3.8,3.9,3.9,3.9,4.0,4.0,*,*,
-66,47.3300000009,3969.0,18509z,"Bathurst, N.B.",P,D,,"Sericite schist",47.3,-66.0,nF,n.a,2.7,5.3,5.4,5.5,5.6,5.6,5.6,5.7,5.8,5.9,*,*,
-66,47.3300000009,3970.0,18509z,"Bathurst, N.B.",S,D,,"Sericite schist",47.3,-66.0,nF,pF,2.8,*,3.6,3.6,3.6,3.7,3.7,3.7,3.8,3.8,*,*,
-66,47.3300000009,3971.0,18510xy,"Bathurst, N.B.",P,D,,Mudstone,47.3,-66.0,pF,n.a,2.9,5.6,6.0,6.2,6.3,6.3,6.3,6.4,6.5,6.6,*,*,
-66,47.3300000009,3972.0,18511xy,"Bathurst, N.B.",P,D,,Mudstone,47.3,-66.0,pF,n.a,2.8,6.3,6.4,6.5,6.5,6.5,6.5,6.6,6.6,6.7,*,*,
-66,47.3300000009,3973.0,18511xy,"Bathurst, N.B.",S,D,,Mudstone,47.3,-66.0,pF,nF,2.8,*,4.0,4.0,4.0,4.0,4.1,4.1,4.1,4.1,*,*,
-66,47.3300000009,3974.0,18511xy,"Bathurst, N.B.",S,D,,Mudstone,47.3,-66.0,pF,pF,2.8,*,3.9,4.0,4.0,4.0,4.0,4.1,4.1,4.1,*,*,
-66,47.3300000009,3975.0,18511z,"Bathurst, N.B.",P,D,,Mudstone,47.3,-66.0,nF,n.a,2.8,5.1,5.2,5.2,5.2,5.3,5.3,5.3,5.4,5.5,*,*,
-66,47.3300000009,3976.0,18511z,"Bathurst, N.B.",S,D,,Mudstone,47.3,-66.0,nF,pF,2.8,3.0,3.1,3.3,3.3,3.4,3.4,3.4,3.5,3.5,*,*,
-66,47.3300000009,3977.0,18512xy,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,pF,n.a,2.8,5.6,5.7,5.8,5.9,6.0,6.0,6.1,6.1,6.1,*,*,
-66,47.3300000009,3978.0,18513xy,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,pF,n.a,2.8,5.7,5.7,5.7,5.8,5.8,5.8,5.9,5.9,6.0,*,*,
-66,47.3300000009,3979.0,18513z,"Bathurst, N.B.",P,D,,"Felsic tuff",47.3,-66.0,nF,n.a,2.7,5.5,5.5,5.6,5.6,5.6,5.6,5.7,5.8,5.9,*,*,
-66,47.3300000009,3980.0,18514xy,"Bathurst, N.B.",P,D,chloritized,"Quartz porphyry",47.3,-66.0,pF,n.a,2.8,5.8,5.9,6.0,6.0,6.0,6.0,6.0,6.1,6.1,*,*,
-66,47.3300000009,3981.0,18514xy,"Bathurst, N.B.",S,D,"massive banded",Rhyolite,47.3,-66.0,pF,pF,2.7,*,3.9,3.9,4.0,4.0,4.0,4.0,4.0,4.0,*,*,
-66,47.3300000009,3982.0,18514z,"Bathurst, N.B.",P,D,chloritized,"Quartz porphyry",47.3,-66.0,nF,n.a,2.8,5.8,6.1,6.2,6.2,6.2,6.2,6.3,6.3,6.4,*,*,
-66,47.3300000009,3983.0,18515xy,"Bathurst, N.B.",P,D,banded,"Felsic tuff",47.3,-66.0,pF,n.a,2.8,5.8,5.8,5.9,5.9,5.9,5.9,6.0,6.0,6.0,*,*,
-66,47.3300000009,3984.0,18515z,"Bathurst, N.B.",P,D,banded,"Felsic tuff",47.3,-66.0,nF,n.a,2.8,5.9,6.0,6.1,6.1,6.1,6.1,6.2,6.3,6.3,*,*,
-66,47.3300000009,3985.0,18516xy,"Bathurst, N.B.",P,D,,"Felsic lapilli tuff",47.3,-66.0,pF,n.a,2.8,5.6,5.7,6.0,6.0,6.1,6.1,6.1,6.2,6.2,*,*,
-66,47.3300000009,3986.0,18516xy,"Bathurst, N.B.",S,D,,"Felsic lapilli tuff",47.3,-66.0,pF,nF,2.8,3.4,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.6,*,*,
-66,47.3300000009,3987.0,18516xy,"Bathurst, N.B.",S,D,,"Felsic lapilli tuff",47.3,-66.0,pF,pF,2.8,3.5,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,*,*,
-66,47.3300000009,3988.0,18516z,"Bathurst, N.B.",P,D,,"Felsic lapilli tuff",47.3,-66.0,nF,n.a,2.8,5.7,5.9,6.0,6.1,6.1,6.1,6.2,6.3,6.3,*,*,
-66,47.3300000009,3989.0,18516z,"Bathurst, N.B.",S,D,,"Felsic lapilli tuff",47.3,-66.0,nF,pF,2.8,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,*,*,
-66,47.3300000009,3990.0,18517xy,"Bathurst, N.B.",P,D,banded,Rhyolite,47.3,-66.0,pF,n.a,2.7,5.7,5.8,5.9,5.9,6.0,6.0,6.0,6.0,6.1,*,*,
-66,47.3300000009,3991.0,18517xy,"Bathurst, N.B.",S,D,,Rhyolite,47.3,-66.0,pF,nF,2.7,3.6,3.6,3.7,3.8,3.8,3.8,3.8,3.8,3.8,*,*,
-66,47.3300000009,3992.0,18517xy,"Bathurst, N.B.",S,D,,Rhyolite,47.3,-66.0,pF,pF,2.7,3.7,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,*,*,
-66,47.3300000009,3993.0,18517z,"Bathurst, N.B.",P,D,banded,Rhyolite,47.3,-66.0,nF,n.a,2.7,5.4,5.5,5.6,5.6,5.6,5.7,5.7,5.8,5.8,*,*,
-66,47.3300000009,3994.0,18517z,"Bathurst, N.B.",S,D,,Rhyolite,47.3,-66.0,nF,pF,2.7,3.7,3.8,3.8,3.9,3.9,3.9,3.9,3.9,4.0,*,*,
-66,47.3300000009,3995.0,18518xy,"Bathurst, N.B.",P,D,,"Basaltic andesite",47.3,-66.0,pF,n.a,2.8,6.0,6.1,6.1,6.2,6.2,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,3996.0,18518xy,"Bathurst, N.B.",S,D,,"Basaltic andesite",47.3,-66.0,pF,nF,2.8,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.5,*,*,
-66,47.3300000009,3997.0,18518xy,"Bathurst, N.B.",S,D,,"Basaltic andesite",47.3,-66.0,pF,pF,2.8,*,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.8,*,*,
-66,47.3300000009,3998.0,18518z,"Bathurst, N.B.",P,D,,"Basaltic andesite",47.3,-66.0,nF,n.a,2.8,5.7,5.8,5.9,5.9,5.9,5.9,6.0,6.0,6.1,*,*,
-66,47.3300000009,3999.0,18518z,"Bathurst, N.B.",S,D,,"Basaltic andesite",47.3,-66.0,nF,pF,2.8,*,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,*,*,
-66,47.3300000009,4000.0,18522xy,"Bathurst, N.B.",P,D,banded,"Massive sulphide",47.3,-66.0,pF,n.a,4.4,6.0,6.1,6.1,6.2,6.2,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,4001.0,18522xy,"Bathurst, N.B.",S,D,,"Massive sulphide",47.3,-66.0,pB,nB,4.4,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.3,3.3,*,*,
-66,47.3300000009,4002.0,18522xy,"Bathurst, N.B.",S,D,,"Massive sulphide",47.3,-66.0,pB,pB,4.4,*,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,*,*,
-66,47.3300000009,4003.0,18522z,"Bathurst, N.B.",P,D,banded,"Massive sulphide",47.3,-66.0,pF,n.a,4.5,5.3,5.4,5.5,5.5,5.6,5.6,5.6,5.7,5.7,*,*,
-66,47.3300000009,4004.0,18522z,"Bathurst, N.B.",S,D,banded,"Massive sulphide",47.3,-66.0,nB,pB,4.5,2.9,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,*,*,
-66,47.3300000009,4005.0,18524xy,"Bathurst, N.B.",P,D,amygdaloidal,Andesite,47.3,-66.0,pF,n.a,2.8,5.9,6.0,6.1,6.2,6.2,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,4006.0,18524z,"Bathurst, N.B.",P,D,amygdaloidal,Andesite,47.3,-66.0,nF,n.a,2.8,5.4,5.8,6.0,6.1,6.1,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,4007.0,18526xy,"Bathurst, N.B.",P,D,w/sulphide,"Chloritized argillite",47.3,-66.0,pF,n.a,3.3,6.3,6.4,6.5,6.5,6.5,6.5,6.5,6.6,6.6,*,*,
-66,47.3300000009,4008.0,18526xy,"Bathurst, N.B.",S,D,,"Chloritic argillite",47.3,-66.0,pF,nF,3.3,*,3.4,3.5,3.5,3.6,3.6,3.6,3.7,3.7,*,*,
-66,47.3300000009,4009.0,18526xy,"Bathurst, N.B.",S,D,,"Chloritic argillite",47.3,-66.0,pF,pF,3.3,*,*,3.7,3.8,3.8,3.8,3.8,3.8,3.8,*,*,
-66,47.3300000009,4010.0,18526z,"Bathurst, N.B.",P,D,w/sulphide,"Chloritized argillite",47.3,-66.0,nF,n.a,3.2,6.0,6.2,6.3,6.3,6.4,6.4,6.4,6.5,6.5,*,*,
-66,47.3300000009,4011.0,18527xy,"Bathurst, N.B.",P,D,,"Chloritized argillite",47.3,-66.0,pF,n.a,2.8,6.0,6.1,6.2,6.2,6.3,6.3,6.3,6.4,6.5,*,*,
-66,47.3300000009,4012.0,18527xy,"Bathurst, N.B.",S,D,,"Chloritic argillite",47.3,-66.0,pF,nF,2.8,*,4.0,4.0,4.0,4.0,4.1,4.1,4.1,4.1,*,*,
-66,47.3300000009,4013.0,18527xy,"Bathurst, N.B.",S,D,,"Chloritic argillite",47.3,-66.0,pF,pF,2.8,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.1,4.1,*,*,
-66,47.3300000009,4014.0,18527z,"Bathurst, N.B.",P,D,,"Chloritized argillite",47.3,-66.0,nF,n.a,2.8,5.2,5.3,5.4,5.4,5.5,5.5,5.6,5.7,5.7,*,*,
-66,47.3300000009,4015.0,18527z,"Bathurst, N.B.",S,D,,"Chloritic argillite",47.3,-66.0,nF,pF,2.8,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,*,*,
-66,47.3300000009,4016.0,18528xy,"Bathurst, N.B.",P,D,black,Argillite,47.3,-66.0,pF,n.a,2.8,6.3,6.3,6.4,6.4,6.4,6.4,6.5,6.5,6.6,*,*,
-66,47.3300000009,4017.0,18528xy,"Bathurst, N.B.",S,D,black,Argillite,47.3,-66.0,pF,nF,2.8,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.8,*,*,
-66,47.3300000009,4018.0,18528xy,"Bathurst, N.B.",S,D,black,Argillite,47.3,-66.0,pF,pF,2.8,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,*,*,
-66,47.3300000009,4019.0,18528z,"Bathurst, N.B.",P,D,black,Argillite,47.3,-66.0,nF,n.a,2.8,6.4,6.5,6.5,6.5,6.6,6.6,6.6,6.7,6.8,*,*,
-66,47.3300000009,4020.0,18528z,"Bathurst, N.B.",S,D,black,Argillite,47.3,-66.0,nF,pF,2.8,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.6,*,*,
-66,47.3300000009,4021.0,18529x,"Bathurst, N.B.",P,D,,"Graphitic schist",47.3,-66.0,pFpL,n.a,2.7,5.8,6.0,6.0,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-66,47.3300000009,4022.0,18532xy,"Bathurst, N.B.",P,D,amygdaloidal,Basalt,47.3,-66.0,pF,n.a,2.8,6.1,6.2,6.2,6.3,6.3,6.3,6.3,6.4,6.4,*,*,
-66,47.3300000009,4023.0,18532z,"Bathurst, N.B.",P,D,amygdaloidal,Basalt,47.3,-66.0,nF,n.a,2.8,5.4,5.5,5.5,5.6,5.6,5.6,5.7,5.8,5.8,*,*,
-66,47.3300000009,4024.0,54317xy,"Bathurst, N.B.",P,D,"pseudo iron formation, weakly magnetic",Basalt,47.3,-66.0,pF,n.a.,2.9,6.0,6.1,6.2,6.2,6.3,6.3,6.4,6.4,6.5,*,*,
-66,47.3300000009,4025.0,54317z',"Bathurst, N.B.",P,D,"pseudo iron formation, weakly magnetic",Basalt,47.3,-66.0,nF,n.a.,2.9,*,6.0,6.0,6.1,6.1,6.2,6.4,6.4,6.5,*,*,
-66,47.3300000009,4026.0,54318xy,"Bathurst, N.B.",P,D,"pseudo iron formation",Basalt,47.3,-66.0,pF,n.a.,2.9,6.2,6.3,6.3,6.3,6.3,6.3,6.4,6.4,6.5,*,*,
-66,47.3300000009,4027.0,54318z',"Bathurst, N.B.",P,D,"pseudo iron formation",Basalt,47.3,-66.0,nF,n.a.,2.9,6.4,6.4,6.5,6.5,6.5,6.5,6.6,6.6,6.6,*,*,
-66,47.3300000009,4028.0,54319xy,"Bathurst, N.B.",P,D,,"Cherty rhyolite/tuff",47.3,-66.0,pF,n.a.,2.8,*,6.0,6.1,6.1,6.1,6.2,6.2,6.3,6.3,*,*,
-66,47.3300000009,4029.0,54319xy,"Bathurst, N.B.",S,D,,"Cherty rhyolite tuff",47.3,-66.0,pF,nF,2.8,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.6,*,*,
-66,47.3300000009,4030.0,54319xy,"Bathurst, N.B.",S,D,,"Cherty rhyolite tuff",47.3,-66.0,pF,pF,2.8,*,*,3.8,3.8,3.8,3.8,3.8,3.9,3.9,*,*,
-66,47.3300000009,4031.0,54319z,"Bathurst, N.B.",P,D,,"Cherty rhyolite/tuff",47.3,-66.0,nF,n.a.,2.7,5.5,5.6,5.7,5.7,5.7,5.8,5.8,5.9,5.9,*,*,
-66,47.3300000009,4032.0,54319z,"Bathurst, N.B.",S,D,,"Cherty rhyolite tuff",47.3,-66.0,nF,pF,2.8,*,3.5,3.5,3.5,3.6,3.6,3.6,3.7,3.7,*,*,
-66,47.3300000009,4033.0,54320xy,"Bathurst, N.B.",P,D,,"Cherty rhyolite/tuff",47.3,-66.0,pF,n.a.,2.7,6.1,6.1,6.1,6.2,6.2,6.2,6.3,6.3,6.4,*,*,
-66,47.3300000009,4034.0,54320z,"Bathurst, N.B.",P,D,,"Cherty rhyolite/tuff",47.3,-66.0,nF,n.a.,2.7,5.9,5.9,5.9,5.9,6.0,6.0,6.0,6.1,6.1,*,*,
-66,47.3300000009,4035.0,54321xy,"Bathurst, N.B.",P,D,chloritized,"Quartz crystal tuff",47.3,-66.0,pF,n.a.,2.8,5.9,5.9,5.9,6.0,6.0,6.0,6.1,6.1,6.2,*,*,
-66,47.3300000009,4036.0,54321z,"Bathurst, N.B.",P,D,chloritized,"Quartz crystal tuff",47.3,-66.0,nF,n.a.,2.8,5.5,5.5,5.5,5.6,5.6,5.6,5.7,5.7,5.8,*,*,
-66,47.3300000009,4037.0,54322xy,"Bathurst, N.B.",P,D,,"Quartz-plagioclase crystal tuff",47.3,-66.0,pF,n.a.,2.8,*,6.3,6.3,6.4,6.4,6.4,6.5,6.5,6.6,*,*,
-66,47.3300000009,4038.0,54322z,"Bathurst, N.B.",P,D,,"Quartz-plagioclase crystal tuff",47.3,-66.0,nF,n.a.,2.8,5.5,5.5,5.5,5.6,5.6,5.6,5.7,5.7,5.8,*,*,
