/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-89.2565544265,48.8650520395,D001-0201,1-EPB,0.0,1.0,GRANITE,,2.6,,*,48.9,-89.3,*,
-90.0202371543,49.168892828,D001-0197,1-EPB,0.0,1.0,GNEISS,,2.7,,*,49.2,-90.0,*,
-89.4855624656,48.7237208415,D001-0259,1-EPB,0.0,1.0,GRANODIORITE,,2.6,,*,48.7,-89.5,*,
-89.7502304557,48.8408905089,D001-0200,1-EPB,0.0,1.0,GNEISS,,2.6,,*,48.8,-89.8,*,
-89.5795619365,48.7817221737,D001-0200,1-EPB,0.0,1.0,GREYWACKE,,2.9,,*,48.8,-89.6,*,
-89.436893103,48.7858898404,D001-0200,1-EPB,0.0,1.0,GRANITE,,2.6,,*,48.8,-89.4,*,
-89.2702240659,48.7748852452,D001-0259,1-EPB,0.0,1.0,DIORITE,,2.7,,*,48.8,-89.3,*,
-88.8533739832,48.8012180595,D001-0259,1-EPB,0.0,1.0,SCHIST,,2.7,,*,48.8,-88.9,*,
-87.7883330712,49.0733852226,D001-0033,1-EPB,0.0,1436.0,SYENITE,,2.6,,*,49.1,-87.8,*,
-88.6370300351,49.0600533063,D001-0203,1-EPB,0.0,1.0,GABBRO,,2.9,,*,49.1,-88.6,*,
-87.5566589691,49.0067174402,D001-0033,1-EPB,0.0,1310.0,GRANITE,,2.6,,*,49.0,-87.6,*,
-88.8032043554,48.8838865056,D001-0201,1-EPB,0.0,1.0,GRANITE,,2.6,,*,48.9,-88.8,*,
-87.5899947491,48.8700505727,D001-0056,1-EPB,0.0,608.0,GRANITE,,2.6,,*,48.9,-87.6,*,
-87.5899947491,48.8700505727,D001-0056,1-EPB,0.0,608.0,SYENITE,,2.6,,*,48.9,-87.6,*,
-88.0815105994,48.9432199937,D001-0261,1-EPB,0.0,1.0,SILTSTONE,,2.6,,*,48.9,-88.1,*,
-87.9833387493,49.2250533775,D001-0026,1-EPB,0.0,1467.0,GRANITE,,2.6,,*,49.2,-88.0,*,
-87.9833387493,49.2250533775,D001-0026,1-EPB,0.0,1467.0,GRANITE,,2.6,,*,49.2,-88.0,*,
-88.5623600217,49.1688871606,D001-0261,1-EPB,0.0,1.0,"GREEN SCHIST",,2.8,,*,49.2,-88.6,*,
-88.0933431143,49.1800535849,D001-0026,1-EPB,0.0,935.0,GRANITE,,2.6,,*,49.2,-88.1,*,
-87.8883358991,49.1883864853,D001-0033,1-EPB,0.0,1445.0,GRANITE,,2.6,,*,49.2,-87.9,*,
-88.1015124502,48.7352188443,D001-0203,1-EPB,0.0,1.0,BASALT,,2.8,,*,48.7,-88.1,*,
-87.8266694224,48.7450512476,D001-0033,1-EPB,0.0,604.0,RHYOLITE,,2.6,,*,48.7,-87.8,*,
-87.8266694224,48.7450512476,D001-0033,1-EPB,0.0,604.0,RHYOLITE,,2.6,,*,48.7,-87.8,*,
-87.6583314261,48.7417175125,D001-0034,1-EPB,0.0,604.0,GNEISS,,2.9,,*,48.7,-87.7,*,
-88.1030124971,48.7362188493,D001-0260,1-EPB,0.0,1.0,BASALT,,2.7,,*,48.7,-88.1,*,
-88.2740191094,48.7280522756,D001-0260,1-EPB,0.0,1.0,RHYOLITE,,2.5,,*,48.7,-88.3,*,
-88.6977018597,48.7478855739,D001-0259,1-EPB,0.0,1.0,DIABASE,,3.0,,*,48.7,-88.7,*,
-88.2120163497,48.7503861136,D001-0260,1-EPB,0.0,1.0,CONGLOMERATE,,2.5,,*,48.8,-88.2,*,
-87.7441669272,48.7533842742,D001-0204,1-EPB,0.0,1.0,GABBRO,,2.9,,*,48.8,-87.7,*,
-87.9498402008,48.7685514509,D001-0203,1-EPB,0.0,1.0,BASALT,,2.9,,*,48.8,-87.9,*,
-88.0073424056,48.7217188754,D001-0260,1-EPB,0.0,1.0,BASALT,,2.8,,*,48.7,-88.0,*,
-88.806206571,48.7030513184,D001-0259,1-EPB,0.0,1.0,GRANITE,,2.5,,*,48.7,-88.8,*,
-88.0995126053,48.7055519641,D001-0203,1-EPB,0.0,1.0,BASALT,,2.9,,*,48.7,-88.1,*,
-88.6470320892,48.8627191766,D001-0260,1-EPB,0.0,1.0,GRANITE,,2.6,,*,48.9,-88.6,*,
-87.7406664014,48.7947176554,D001-0204,1-EPB,0.0,1.0,GABBRO,,2.8,,*,48.8,-87.7,*,
-87.8030015747,48.7840513551,D001-0203,1-EPB,0.0,1.0,BASALT,,2.8,,*,48.8,-87.8,*,
-88.5260283473,48.7817190439,D001-0259,1-EPB,0.0,1.0,GABBRO,,3.0,,*,48.8,-88.5,*,
-87.8683372549,48.7803847348,D001-0203,1-EPB,0.0,1.0,BASALT,,3.0,,*,48.8,-87.9,*,
-87.5869953679,48.8087171219,D001-0204,1-EPB,0.0,1.0,SANDSTONE,,2.5,,*,48.8,-87.6,*,
-87.9790077342,48.8055515523,D001-0203,1-EPB,0.0,1.0,ANDESITE,,2.8,,*,48.8,-88.0,*,
-89.8367308358,49.4037232443,D001-0261,1-EPB,0.0,1.0,GRANITE,,2.6,,*,49.4,-89.8,*,
-89.6285572894,49.7892208462,D001-0202,1-EPB,0.0,1.0,SYENITE,,2.7,,*,49.8,-89.6,*,
-89.885733322,49.6985525153,D001-0202,1-EPB,0.0,1.0,SYENITE,,2.7,,*,49.7,-89.9,*,
-88.8657014549,49.4595529444,D001-0261,1-EPB,0.0,1.0,GABBRO,,3.0,,*,49.5,-88.9,*,
-90.0535721376,49.6933846348,D001-0255,1-EPB,0.0,1.0,GRANULITE,,2.6,,*,49.7,-90.1,*,
-89.908567258,49.6133858568,D001-0202,1-EPB,0.0,1.0,SYENITE,,2.7,,*,49.6,-89.9,*,
-88.8870333194,49.5868874664,D001-0261,1-EPB,0.0,1.0,GABBRO,,3.0,,*,49.6,-88.9,*,
-90.0482382511,49.5970473808,D001-0196,1-EPB,0.0,1.0,"MAFIC GNEISS",,2.7,,*,49.6,-90.0,*,
-90.0460716824,49.3802221198,D001-0196,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,49.4,-90.0,*,
-87.8366660469,49.3117196496,D001-0033,1-EPB,0.0,1426.0,ORTHOCLASE,,2.5,,*,49.3,-87.8,*,
-87.6183282865,49.3100546118,D001-0033,1-EPB,0.0,1539.0,"ALBITE GRANITE",,2.5,,*,49.3,-87.6,*,
-87.8283290901,49.703389297,D001-0068,1-EPB,0.0,1053.0,ANDESITE,,2.7,,*,49.7,-87.8,*,
-88.3248473826,49.4147202341,D001-0201,1-EPB,0.0,1.0,GABBRO,,2.9,,*,49.4,-88.3,*,
-88.198176404,49.4792201967,D001-0201,1-EPB,0.0,1.0,GABBRO,,3.0,,*,49.5,-88.2,*,
-88.1033369702,49.6600539333,D001-0068,1-EPB,0.0,854.0,LIMESTONE,,2.8,,*,49.7,-88.1,*,
-88.3088441851,49.6425540939,D001-0202,1-EPB,0.0,1.0,DIABASE,,2.8,,*,49.6,-88.3,*,
-88.8440306466,49.6955551472,D001-0261,1-EPB,0.0,1.0,GABBRO,,3.0,,*,49.7,-88.8,*,
-88.6185214463,49.6655551569,D001-0261,1-EPB,0.0,1.0,DIABASE,,3.0,,*,49.7,-88.6,*,
-88.5180184077,49.5563871991,D001-0261,1-EPB,0.0,1.0,GABBRO,,3.0,,*,49.6,-88.5,*,
-88.797200255,49.3607193746,D001-0261,1-EPB,0.0,1.0,BASALT,,3.0,,*,49.4,-88.8,*,
-82.4634233545,46.0613665398,D001-0271,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.1,-82.5,*,
-82.4455893357,46.1255328185,D001-0271,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.1,-82.4,*,
-82.2467480194,46.1450339311,D001-0271,1-EPB,0.0,1.0,SANDSTONE,,2.6,,*,46.1,-82.2,*,
-82.3719199404,46.1273668346,D001-0271,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.1,-82.4,*,
-82.6735959126,46.129698617,D001-0271,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.1,-82.7,*,
-82.3174176654,46.1198671249,D001-0271,1-EPB,0.0,1.0,BASALT,,3.0,,*,46.1,-82.3,*,
-82.8354324674,46.1316967385,D001-0271,1-EPB,0.0,1.0,DIORITE,,2.7,,*,46.1,-82.8,*,
-82.1977461053,46.0357019658,D001-0271,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.0,-82.2,*,
-82.2537484548,46.0017017101,D001-0271,1-EPB,0.0,1.0,LIMESTONE,,2.5,,*,46.0,-82.3,*,
-82.710925708,46.4980305015,D001-0270,1-EPB,0.0,1.0,BASALT,,2.7,,*,46.5,-82.7,*,
-82.504589664,46.4343669845,D001-0270,1-EPB,0.0,1.0,SANDSTONE,,2.5,,*,46.4,-82.5,*,
-83.2217708884,46.4325301169,D001-0281,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.4,-83.2,*,
-83.4696123106,46.4751960943,D001-0281,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.5,-83.5,*,
-83.9181290073,46.4835308566,D001-0280,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.5,-83.9,*,
-82.8915951651,46.482529224,D001-0269,1-EPB,0.0,1.0,ANDESITE,,2.6,,*,46.5,-82.9,*,
-82.42692183,46.252700028,D001-0283,1-EPB,0.0,1.0,"ACID GNEISS",,2.7,,*,46.3,-82.4,*,
-82.6464277581,46.2623649541,D001-0283,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.3,-82.6,*,
-82.8969319711,46.3016963347,D001-0281,1-EPB,0.0,1.0,ANDESITE,,2.6,,*,46.3,-82.9,*,
-82.2765828118,46.3165353149,D001-0284,1-EPB,0.0,1.0,GRANITE,,2.5,,*,46.3,-82.3,*,
-83.0619355692,46.3050297701,D001-0281,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.3,-83.1,*,
-82.8174304419,46.2895301209,D001-0283,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.3,-82.8,*,
-83.645454538,46.2038645175,D001-0269,1-EPB,0.0,1.0,QUARTZITE,,2.7,,*,46.2,-83.6,*,
-82.2577485139,46.2312008594,D001-0284,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.2,-82.3,*,
-83.5216152957,46.3885294753,D001-0281,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.4,-83.5,*,
-83.384943169,46.3850302799,D001-0119,1-EPB,0.0,657.0,DIORITE,,3.0,,*,46.4,-83.4,*,
-83.384943169,46.3850302799,D001-0117,1-EPB,0.0,657.0,ANDESITE,,2.9,,*,46.4,-83.4,*,
-83.9616317435,46.3950310691,D001-0280,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.4,-84.0,*,
-83.2507729372,46.3491963896,D001-0281,1-EPB,0.0,1.0,SANDSTONE,,2.6,,*,46.3,-83.3,*,
-83.9447977675,46.3235313749,D001-0280,1-EPB,0.0,1.0,ARKOSE,,2.6,,*,46.3,-83.9,*,
-83.9447977675,46.3235313749,D001-0280,1-EPB,0.0,1.0,ARKOSE,,2.6,,*,46.3,-83.9,*,
-82.4507556062,46.3217001025,D001-0283,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.3,-82.5,*,
-84.9264541941,47.5225409123,D001-0265,1-EPB,0.0,1.0,GNEISS,,2.6,,*,47.5,-84.9,*,
-83.7176186496,46.6918630989,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.7,-83.7,*,
-84.3936429753,46.6297002951,D001-0269,1-EPB,0.0,1.0,SYENITE,,2.6,,*,46.6,-84.4,*,
-84.3759632187,46.9955346605,D001-0279,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-84.4,*,
-83.9422876346,46.8796985429,D001-0269,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.9,-83.9,*,
-83.5264452345,46.7151955726,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.7,-83.5,*,
-83.7792807917,46.9513643331,D001-0268,1-EPB,0.0,1.0,GNEISS,,2.7,,*,47.0,-83.8,*,
-83.8977831987,46.9798652454,D001-0279,1-EPB,0.0,1.0,"MAFIC GNEISS",,2.7,,*,47.0,-83.9,*,
-84.2964634537,46.9037009353,D001-0280,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.9,-84.3,*,
-83.8599559143,46.7370311913,D001-0281,1-EPB,0.0,1.0,GABBRO,,3.0,,*,46.7,-83.9,*,
-84.5616393687,46.817869018,D001-0280,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,46.8,-84.6,*,
-84.5876521923,46.5295339646,D001-0280,1-EPB,0.0,1.0,BASALT,,2.7,,*,46.5,-84.6,*,
-83.9949639732,46.5535313234,D001-0280,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.6,-84.0,*,
-83.6074501065,46.5233626929,D001-0282,1-EPB,0.0,1.0,CONGLOMERATE,,2.7,,*,46.5,-83.6,*,
-84.148801346,46.6193658099,D001-0280,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.6,-84.1,*,
-83.9157936339,46.6095309212,D001-0281,1-EPB,0.0,1.0,ARKOSE,,2.6,,*,46.6,-83.9,*,
-83.7676218499,46.5988634027,D001-0281,1-EPB,0.0,1.0,BRECCIA,,2.6,,*,46.6,-83.8,*,
-83.2367638564,47.0218655855,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-83.2,*,
-83.3682655373,47.0496999977,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-83.4,*,
-82.6705856722,47.0477066078,D001-0267,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-82.7,*,
-82.9055880371,47.0313679355,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-82.9,*,
-83.3397689997,46.9980290701,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-83.3,*,
-82.650590076,46.7023668043,D001-0269,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.7,-82.7,*,
-82.9452599865,46.673362282,D001-0283,1-EPB,0.0,1.0,SANDSTONE,,2.6,,*,46.7,-82.9,*,
-83.1037647915,46.68402915,D001-0283,1-EPB,0.0,1.0,SANDSTONE,,2.6,,*,46.7,-83.1,*,
-83.2521035887,46.6308624597,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.6,-83.3,*,
-82.48125253,46.8728721332,D001-0270,1-EPB,0.0,1.0,GRANODIORITE,,2.5,,*,46.9,-82.5,*,
-82.992591848,46.9633627683,D001-0269,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-83.0,*,
-83.457605376,46.9875306064,D001-0281,1-EPB,0.0,1.0,DIABASE,,3.0,,*,47.0,-83.5,*,
-82.8284222105,46.9696992723,D001-0270,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-82.8,*,
-82.4857513593,46.9853739182,D001-0270,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-82.5,*,
-83.3599365613,46.9778623207,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-83.4,*,
-82.6590879162,46.9775394765,D001-0270,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.0,-82.7,*,
-83.3269355598,46.9766957364,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.5,,*,47.0,-83.3,*,
-83.3417700882,46.9225289474,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.9,-83.3,*,
-82.9024245737,46.7595286815,D001-0283,1-EPB,0.0,1.0,DIABASE,,3.0,,*,46.8,-82.9,*,
-82.7255885547,46.7975316465,D001-0269,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.8,-82.7,*,
-82.8030887796,46.7251951371,D001-0283,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.7,-82.8,*,
-83.0569288445,46.7920288623,D001-0282,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.8,-83.1,*,
-83.0319312379,46.5090287429,D001-0283,1-EPB,0.0,1.0,GRANITE,,2.6,,*,46.5,-83.0,*,
-83.3164397684,46.5485288743,D001-0282,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.5,-83.3,*,
-82.8004253426,46.5290290355,D001-0270,1-EPB,0.0,1.0,CONGLOMERATE,,2.6,,*,46.5,-82.8,*,
-83.1942692182,46.5293630583,D001-0283,1-EPB,0.0,1.0,QUARTZITE,,2.7,,*,46.5,-83.2,*,
-82.4810884766,46.5273681675,D001-0270,1-EPB,0.0,1.0,GRANITE,,2.7,,*,46.5,-82.5,*,
-84.0106051097,47.31953077,D001-0279,1-EPB,0.0,1.0,"GREEN SCHIST",,2.6,,*,47.3,-84.0,*,
-84.2106126907,47.2660309642,D001-0279,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.3,-84.2,*,
-84.14493928,47.3815309255,D001-0278,1-EPB,0.0,1.0,GNEISS,,2.6,,*,47.4,-84.1,*,
-83.5127682506,47.0708681391,D001-0268,1-EPB,0.0,1.0,GNEISS,,2.8,,*,47.1,-83.5,*,
-84.0449428753,47.2501976022,D001-0264,1-EPB,0.0,1.0,DIABASE,,3.0,,*,47.3,-84.0,*,
-83.8742786577,47.104697761,D001-0279,1-EPB,0.0,1.0,"GREEN SCHIST",,2.8,,*,47.1,-83.9,*,
-84.1206148194,47.1711969537,D001-0266,1-EPB,0.0,1.0,SLATE,,2.7,,*,47.2,-84.1,*,
-83.980612076,47.1676978962,D001-0264,1-EPB,0.0,1.0,RHYOLITE,,2.8,,*,47.2,-84.0,*,
-84.7344697073,47.1337018745,D001-0264,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.1,-84.7,*,
-84.7344697073,47.1337018745,D001-0264,1-EPB,0.0,1.0,"MAFIC GNEISS",,2.6,,*,47.1,-84.7,*,
-84.3077748539,47.4340313524,D001-0278,1-EPB,0.0,1.0,"MAFIC GNEISS",,2.6,,*,47.4,-84.3,*,
-84.5982823796,47.461202603,D001-0265,1-EPB,0.0,1.0,DIORITE,,2.9,,*,47.5,-84.6,*,
-84.024764236,47.4675365729,D001-0278,1-EPB,0.0,1.0,GRANODIORITE,,2.7,,*,47.5,-84.0,*,
-84.0155921598,47.5608792933,D001-0278,1-EPB,0.0,1.0,"ACID GNEISS",,2.7,,*,47.6,-84.0,*,
-83.8627528454,47.5765707646,D001-0279,1-EPB,0.0,1.0,GRANITE,,2.7,,*,47.6,-83.9,*,
-84.6171102419,47.5758738058,D001-0278,1-EPB,0.0,1.0,SYENODIORITE,,2.6,,*,47.6,-84.6,*,
-84.7367800428,47.5718735027,D001-0265,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,47.6,-84.7,*,
-83.06740225,47.3390565244,D001-0277,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.3,-83.1,*,
-83.4249141489,47.3095611037,D001-0279,1-EPB,0.0,1.0,"MIXED GNEISS",,2.6,,*,47.3,-83.4,*,
-82.4162401788,47.2868815572,D001-0267,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.3,-82.4,*,
-82.275405205,47.2650453628,D001-0267,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.3,-82.3,*,
-82.5733987775,47.3712161024,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.5,,*,47.4,-82.6,*,
-82.9529066026,47.2473810856,D001-0277,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.2,-83.0,*,
-82.242400245,47.4363800523,D001-0267,1-EPB,0.0,1.0,GRANODIORITE,,2.6,,*,47.4,-82.2,*,
-82.3390789096,47.0618756106,D001-0267,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.1,-82.3,*,
-82.4827490415,47.0682086869,D001-0267,1-EPB,0.0,1.0,"ACID GNEISS",,2.7,,*,47.1,-82.5,*,
-82.728909064,47.2277120371,D001-0267,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.2,-82.7,*,
-83.3060868946,47.1617143907,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.2,-83.3,*,
-83.4989239541,47.225044343,D001-0279,1-EPB,0.0,1.0,BASALT,,2.6,,*,47.2,-83.5,*,
-82.2885752776,47.1542119864,D001-0267,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,47.2,-82.3,*,
-82.9870810039,47.1380412686,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.5,,*,47.1,-83.0,*,
-82.8085816935,47.1228828027,D001-0268,1-EPB,0.0,1.0,GRANITE,,2.7,,*,47.1,-82.8,*,
-82.8085816935,47.1228828027,D001-0268,1-EPB,0.0,1.0,AMPHIBOLITE,,2.7,,*,47.1,-82.8,*,
-83.0857307386,47.4645557639,D001-0277,1-EPB,0.0,1.0,GRANITE,,2.6,,*,47.5,-83.1,*,
-81.2667111344,45.9417053644,D001-0276,1-EPB,0.0,1.0,"ACID GNEISS",,2.7,,*,45.9,-81.3,*,
-80.8708629776,45.9248741077,D001-0276,1-EPB,0.0,1.0,AMPHIBOLITE,,2.7,,*,45.9,-80.9,*,
-81.063036881,45.9295409619,D001-0276,1-EPB,0.0,1.0,GNEISS,,2.6,,*,45.9,-81.1,*,
-80.2765082832,45.89837453,D001-0274,1-EPB,0.0,1.0,"ACID GNEISS",,2.6,,*,45.9,-80.3,*,
-80.7355262251,45.8850417314,D001-0276,1-EPB,0.0,1.0,GNEISS,,2.8,,*,45.9,-80.7,*,
-82.1220763667,46.0617019005,D001-0272,1-EPB,0.0,1.0,LIMESTONE,,2.6,,*,46.1,-82.1,*,
-82.1609112606,46.0603685014,D001-0272,1-EPB,0.0,1.0,LIMESTONE,,2.8,,*,46.1,-82.2,*,
-82.025405894,46.0797018239,D001-0272,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.1,-82.0,*,
-81.9912378583,46.0782024685,D001-0272,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.1,-82.0,*,
-82.1005754275,46.0232024154,D001-0271,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.0,-82.1,*,
-82.1152427321,46.0437021243,D001-0272,1-EPB,0.0,1.0,LIMESTONE,,2.7,,*,46.0,-82.1,*,
-81.7633954592,46.0690348118,D001-0712,1-EPB,0.0,650.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.1,-81.8,*,
-81.6332241737,46.0470342598,D001-0810,1-EPB,0.0,580.0,QUARTZITE,NIP.GABBRO,2.7,,*,46.0,-81.6,*,
-81.8237309812,46.0072015141,D001-0712,1-EPB,0.0,600.0,LIMESTONE,PAL.SEDIMENTS,2.7,,*,46.0,-81.8,*,
-81.774062486,46.0133679412,D001-0712,1-EPB,0.0,600.0,QUARTZITE,PAL.SEDIMENTS,2.7,,*,46.0,-81.8,*,
-82.0062385425,46.0945349464,D001-0729,1-EPB,0.0,800.0,"ACID GNEISS",L.HUR.SEDIMENT,2.6,,*,46.1,-82.0,*,
-81.8875670299,46.0933682603,D001-0273,1-EPB,0.0,1.0,RHYOLITE,,2.8,,*,46.1,-81.9,*,
-82.0890751349,46.1023681184,D001-0272,1-EPB,0.0,1.0,BASALT,,2.7,,*,46.1,-82.1,*,
-81.9902381672,46.1482019252,D001-0272,1-EPB,0.0,1.0,DOLOMITE,,2.7,,*,46.1,-82.0,*,
-81.946403119,46.1810347595,D001-0709,1-EPB,0.0,750.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.9,*,
-81.9180685349,46.170201334,D001-0710,1-EPB,0.0,750.0,SLATE,L.HUR.SEDIMENT,2.8,,*,46.2,-81.9,*,
-81.9500696849,46.1178685488,D001-0272,1-EPB,0.0,1.0,QUARTZITE,,2.6,,*,46.1,-82.0,*,
-81.9500696849,46.1178685488,D001-0272,1-EPB,0.0,1.0,"MAFIC GNEISS",,2.6,,*,46.1,-82.0,*,
-82.0447402292,46.1425342253,D001-0272,1-EPB,0.0,1.0,SLATE,,2.7,,*,46.1,-82.0,*,
-81.8385651739,46.2073686777,D001-0710,1-EPB,0.0,650.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.8,*,
-81.9317358887,46.2058684284,D001-0710,1-EPB,0.0,650.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.2,-81.9,*,
-81.9534034959,46.2057017046,D001-0709,1-EPB,0.0,750.0,MUDSTONE,L.HUR.SEDIMENT,2.8,,*,46.2,-82.0,*,
-81.9994055035,46.2258682598,D001-0708,1-EPB,0.0,625.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.2,-82.0,*,
-81.9172352357,46.2272018366,D001-0709,1-EPB,0.0,625.0,SCHIST,L.HUR.SEDIMENT,2.8,,*,46.2,-81.9,*,
-81.8705665374,46.2203686245,D001-0710,1-EPB,0.0,750.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.2,-81.9,*,
-81.925568939,46.222201804,D001-0709,1-EPB,0.0,650.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.2,-81.9,*,
-81.7148937159,46.1007014969,D001-0712,1-EPB,0.0,600.0,GRANITE,L.HUR.SEDIMENT,2.6,,*,46.1,-81.7,*,
-81.7148937159,46.1007014969,D001-0712,1-EPB,0.0,600.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.1,-81.7,*,
-81.7153937337,46.1015348359,D001-0712,1-EPB,0.0,650.0,SCHIST,L.HUR.SEDIMENT,2.8,,*,46.1,-81.7,*,
-81.7297275834,46.1083682397,D001-0712,1-EPB,0.0,625.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.1,-81.7,*,
-81.6408909651,46.1635350615,D001-0810,1-EPB,0.0,720.0,SYENITE,L.HUR.SEDIMENT,2.7,,*,46.2,-81.6,*,
-81.7403946345,46.1495351319,D001-0712,1-EPB,0.0,775.0,MUDSTONE,L.HUR.SEDIMENT,2.8,,*,46.1,-81.7,*,
-81.7138936459,46.1933686557,D001-0712,1-EPB,0.0,750.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.7,*,
-81.7462281816,46.1388684241,D001-0711,1-EPB,0.0,775.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.1,-81.7,*,
-81.7990634631,46.2075354409,D001-0710,1-EPB,0.0,675.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.8,*,
-81.6418910132,46.2088681959,D001-0715,1-EPB,0.0,775.0,SCHIST,L.HUR.SEDIMENT,2.7,,*,46.2,-81.6,*,
-81.7827294821,46.226702134,D001-0710,1-EPB,0.0,800.0,GABBRO,NIP.GABBRO,3.0,,*,46.2,-81.8,*,
-81.8032302736,46.2168688043,D001-0710,1-EPB,0.0,800.0,GABBRO,L.HUR.SEDIMENT,2.8,,*,46.2,-81.8,*,
-81.7387279127,46.2247020263,D001-0711,1-EPB,0.0,725.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.7,*,
-81.6568916397,46.2225351411,D001-0715,1-EPB,0.0,800.0,QUARTZITE,L.HUR.SEDIMENT,2.6,,*,46.2,-81.7,*,
-81.4530510316,46.1143701005,D001-0810,1-EPB,0.0,650.0,QUARTZITE,L.HUR.SEDIMENT,2.7,,*,46.1,-81.5,*,
