/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-122.104268275,54.2576574578,D006-0064,1-EPB,0.0,0.0,,,2.7,,*,54.3,-122.1,*,
-122.129905044,54.3158169798,D006-0000,1-EPB,0.0,0.0,,,2.4,,*,54.3,-122.1,*,
-122.045395396,54.2807968502,D006-0001,1-EPB,0.0,0.0,,,1.8,,*,54.3,-122.0,*,
-122.045518679,54.2756319273,D006-0001,1-EPB,0.0,0.0,,,2.7,,*,54.3,-122.0,*,
-122.038208548,54.309278043,D006-0071,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.0,*,
-122.038208548,54.309278043,D006-0071,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.0,*,
-122.04333531,54.2868467482,D006-0000,1-EPB,0.0,0.0,,,2.8,,*,54.3,-122.0,*,
-122.047242243,54.2841818111,D006-0000,1-EPB,0.0,0.0,,,2.8,,*,54.3,-122.0,*,
-122.032852917,54.2917066091,D006-0000,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.0,*,
-122.042061946,54.2922299932,D006-0000,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.0,*,
-122.005261836,54.2571053545,D006-0044,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.0,*,
-122.052881394,54.3226479579,D006-0071,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.1,*,
-121.761244219,54.2550740252,D006-0064,1-EPB,0.0,0.0,,,2.5,,*,54.3,-121.8,*,
-121.761244219,54.2550740252,D006-0064,1-EPB,0.0,0.0,,,2.4,,*,54.3,-121.8,*,
-121.761244219,54.2550740252,D006-0064,1-EPB,0.0,0.0,,,2.7,,*,54.3,-121.8,*,
-121.761244219,54.2550740252,D006-0064,1-EPB,0.0,0.0,,,2.7,,*,54.3,-121.8,*,
-121.761244219,54.2550740252,D006-0064,1-EPB,0.0,0.0,,,2.2,,*,54.3,-121.8,*,
-122.048551418,54.4437238245,D006-0047,1-EPB,0.0,0.0,,,2.5,,*,54.4,-122.0,*,
-122.062430465,54.443608835,D006-0047,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.1,*,
-122.085052008,54.4494006402,D006-0047,1-EPB,0.0,0.0,,,2.3,,*,54.4,-122.1,*,
-122.106805436,54.4594474914,D006-0046,1-EPB,0.0,0.0,,,2.8,,*,54.5,-122.1,*,
-122.049944821,54.3502625326,D006-0071,1-EPB,0.0,0.0,,,2.8,,*,54.4,-122.0,*,
-122.103779874,54.3508997051,D006-0045,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.1,*,
-122.101843086,54.3515596789,D006-0046,1-EPB,0.0,0.0,,,2.5,,*,54.4,-122.1,*,
-122.049944821,54.3502625326,D006-0072,1-EPB,0.0,0.0,,,2.8,,*,54.4,-122.0,*,
-122.049944821,54.3502625326,D006-0072,1-EPB,0.0,0.0,,,2.5,,*,54.4,-122.0,*,
-122.049944821,54.3502625326,D006-0072,1-EPB,0.0,0.0,,,2.8,,*,54.4,-122.0,*,
-122.049944821,54.3502625326,D006-0072,1-EPB,0.0,0.0,,,2.7,,*,54.4,-122.0,*,
-122.155411496,54.3465552376,D006-0045,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.2,*,
-122.155411496,54.3465552376,D006-0045,1-EPB,0.0,0.0,,,2.6,,*,54.3,-122.2,*,
-122.101843086,54.3515596789,D006-0046,1-EPB,0.0,0.0,,,2.2,,*,54.4,-122.1,*,
-122.191424831,54.3809570043,D006-0048,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.2,*,
-122.047198342,54.3823737011,D006-0001,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.0,*,
-122.065356035,54.3827405675,D006-0001,1-EPB,0.0,0.0,,,2.7,,*,54.4,-122.1,*,
-122.191424831,54.3809570043,D006-0048,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.2,*,
-122.038981115,54.3748937217,D006-0001,1-EPB,0.0,0.0,,,2.0,,*,54.4,-122.0,*,
-122.187182711,54.3932852027,D006-0048,1-EPB,0.0,0.0,,,2.8,,*,54.4,-122.2,*,
-122.190890153,54.3614054664,D006-0048,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.2,*,
-122.034272334,54.3622705315,D006-0001,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.0,*,
-122.110738616,54.3671312559,D006-0048,1-EPB,0.0,0.0,,,2.7,,*,54.4,-122.1,*,
-122.143455568,54.3664682708,D006-0048,1-EPB,0.0,0.0,,,2.8,,*,54.4,-122.1,*,
-122.133079951,54.3661698324,D006-0048,1-EPB,0.0,0.0,,,2.6,,*,54.4,-122.1,*,
-122.089876646,54.4923548192,D006-0046,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.1,*,
-122.11744147,54.4671659432,D006-0046,1-EPB,0.0,0.0,,,2.5,,*,54.5,-122.1,*,
-122.144689454,54.4925295698,D006-0073,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.156248437,54.4935095283,D006-0073,1-EPB,0.0,0.0,,,2.2,,*,54.5,-122.2,*,
-122.084861877,54.5788199244,D006-0061,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.1,*,
-122.014753053,54.5989398368,D006-0061,1-EPB,0.0,0.0,,,2.5,,*,54.6,-122.0,*,
-122.026763604,54.5983646205,D006-0061,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.0,*,
-122.014753053,54.5989398368,D006-0061,1-EPB,0.0,0.0,,,2.5,,*,54.6,-122.0,*,
-122.134602408,54.494704648,D006-0074,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.054819094,54.5064619804,D006-0047,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.067989048,54.5213955628,D006-0003,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.1,*,
-122.081891423,54.5215037886,D006-0002,1-EPB,0.0,0.0,,,2.4,,*,54.5,-122.1,*,
-122.073802621,54.5205421652,D006-0002,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.178079597,54.5212963592,D006-0059,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.2,*,
-122.069927466,54.5211872096,D006-0003,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.062572134,54.5218039482,D006-0003,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.1,*,
-122.054834052,54.5057902978,D006-0047,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.171454913,54.5048479075,D006-0073,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.16303926,54.50119625,D006-0073,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.078966398,54.4972149709,D006-0046,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.1,*,
-122.16427574,54.497161198,D006-0073,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.16427574,54.497161198,D006-0073,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.2,*,
-122.054819094,54.5064619804,D006-0047,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.220377012,54.5107907022,D006-0005,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.054819094,54.5064619804,D006-0047,1-EPB,0.0,0.0,,,2.5,,*,54.5,-122.1,*,
-122.220377012,54.5107907022,D006-0005,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.2,*,
-122.144332152,54.5093797982,D006-0073,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.207201765,54.5091307062,D006-0036,1-EPB,0.0,0.0,,,2.7,,*,54.5,-122.2,*,
-122.205692155,54.5430508201,D006-0035,1-EPB,0.0,0.0,,,2.5,,*,54.5,-122.2,*,
-122.175402223,54.5390265563,D006-0059,1-EPB,0.0,0.0,,,2.5,,*,54.5,-122.2,*,
-122.182375854,54.5381764795,D006-0059,1-EPB,0.0,0.0,,,2.4,,*,54.5,-122.2,*,
-122.193812381,54.5265679431,D006-0059,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.091497069,54.5240470955,D006-0002,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.088406912,54.5240204536,D006-0002,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.1,*,
-122.060603816,54.5235856715,D006-0003,1-EPB,0.0,0.0,,,2.3,,*,54.5,-122.1,*,
-122.193812381,54.5265679431,D006-0059,1-EPB,0.0,0.0,,,2.6,,*,54.5,-122.2,*,
-122.093075369,54.5222620481,D006-0002,1-EPB,0.0,0.0,,,2.2,,*,54.5,-122.1,*,
-122.116192659,54.6680236657,D006-0014,1-EPB,0.0,0.0,,,2.7,,*,54.7,-122.1,*,
-122.044205223,54.696235264,D006-0079,1-EPB,0.0,0.0,,,2.5,,*,54.7,-122.0,*,
-122.081469266,54.6951757261,D006-0079,1-EPB,0.0,0.0,,,2.7,,*,54.7,-122.1,*,
-122.001439143,54.6684773537,D006-0036,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.0,*,
-122.117787721,54.6662387317,D006-0014,1-EPB,0.0,0.0,,,2.5,,*,54.7,-122.1,*,
-122.166870822,54.6733271406,D006-0015,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.2,*,
-122.106373836,54.6737917478,D006-0015,1-EPB,0.0,0.0,,,2.8,,*,54.7,-122.1,*,
-122.166870822,54.6733271406,D006-0015,1-EPB,0.0,0.0,,,2.7,,*,54.7,-122.2,*,
-122.180078252,54.6720672464,D006-0015,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.2,*,
-122.051279244,54.7254973005,D006-0017,1-EPB,0.0,0.0,,,2.8,,*,54.7,-122.1,*,
-122.051279244,54.7254973005,D006-0017,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.1,*,
-122.113035132,54.7241667699,D006-0015,1-EPB,0.0,0.0,,,2.8,,*,54.7,-122.1,*,
-122.015890152,54.7281365304,D006-0017,1-EPB,0.0,0.0,,,2.5,,*,54.7,-122.0,*,
-122.057466347,54.7266673564,D006-0017,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.1,*,
-122.027312511,54.7050846111,D006-0079,1-EPB,0.0,0.0,,,2.7,,*,54.7,-122.0,*,
-122.027312511,54.7050846111,D006-0079,1-EPB,0.0,0.0,,,2.8,,*,54.7,-122.0,*,
-122.064080784,54.6249419741,D006-0060,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.1,*,
-122.064080784,54.6249419741,D006-0061,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.1,*,
-122.075731383,54.6234619846,D006-0019,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.1,*,
-122.071877836,54.6225770404,D006-0061,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.1,*,
-122.052108606,54.6399029924,D006-0060,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.1,*,
-122.064789182,54.6276468518,D006-0019,1-EPB,0.0,0.0,,,2.5,,*,54.6,-122.1,*,
-122.002034166,54.6127662845,D006-0037,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.0,*,
-122.074716253,54.6169389293,D006-0019,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.1,*,
-122.047363377,54.6443577843,D006-0060,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.0,*,
-122.047363377,54.6443577843,D006-0060,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.0,*,
-122.047363377,54.6443577843,D006-0060,1-EPB,0.0,0.0,,,2.7,,*,54.6,-122.0,*,
-122.052108606,54.6399029924,D006-0060,1-EPB,0.0,0.0,,,2.8,,*,54.6,-122.1,*,
-122.052108606,54.6399029924,D006-0060,1-EPB,0.0,0.0,,,2.9,,*,54.6,-122.1,*,
-122.052108606,54.6399029924,D006-0060,1-EPB,0.0,0.0,,,2.6,,*,54.6,-122.1,*,
-122.128676456,54.7366400002,D006-0015,1-EPB,0.0,0.0,,,2.6,,*,54.7,-122.1,*,
-122.075114334,54.7355673008,D006-0017,1-EPB,0.0,0.0,,,2.7,,*,54.7,-122.1,*,
-120.775826623,54.5215817393,D006-0035,1-EPB,0.0,0.0,,,2.6,,*,54.5,-120.8,*,
-122.092845803,54.845559524,D006-0079,1-EPB,0.0,0.0,,,2.6,,*,54.8,-122.1,*,
-122.207257997,54.8483798225,D006-0054,1-EPB,0.0,0.0,,,2.6,,*,54.8,-122.2,*,
-122.21413322,54.8554315893,D006-0053,1-EPB,0.0,0.0,,,2.6,,*,54.9,-122.2,*,
-122.212629857,54.852682233,D006-0053,1-EPB,0.0,0.0,,,2.6,,*,54.9,-122.2,*,
-122.211286648,54.8414433795,D006-0054,1-EPB,0.0,0.0,,,2.6,,*,54.8,-122.2,*,
-122.21755926,54.7990298516,D006-0054,1-EPB,0.0,0.0,,,2.5,,*,54.8,-122.2,*,
-122.138321729,54.7946719065,D006-0054,1-EPB,0.0,0.0,,,2.6,,*,54.8,-122.1,*,
-122.138321729,54.7946719065,D006-0054,1-EPB,0.0,0.0,,,2.7,,*,54.8,-122.1,*,
-124.15659592,55.5365834738,D008-0206,1-EPB,0.0,0.0,"VERY FN GN SILTS",,2.7,,*,55.5,-124.2,*,
-124.159929305,55.5249171277,D008-0208,1-EPB,0.0,0.0,"QUARZITE        ",,2.6,,*,55.5,-124.2,*,
-129.84781742,57.2055315828,D005-0020,1-EPB,0.0,0.0,CON,,2.6,,*,57.2,-129.8,*,
-129.79567976,57.1978746825,D005-0020,1-EPB,0.0,0.0,SS,,2.5,,*,57.2,-129.8,*,
-130.038283049,57.0905449592,D005-0009,1-EPB,0.0,0.0,SS,,2.6,,*,57.1,-130.0,*,
-130.127379218,57.09004528,D005-0009,1-EPB,0.0,0.0,SS,,2.6,,*,57.1,-130.1,*,
-130.011931273,57.0921099347,D005-0009,1-EPB,0.0,0.0,SS,,2.6,,*,57.1,-130.0,*,
-130.091572889,57.1633124917,D005-0008,1-EPB,0.0,0.0,BAS,,2.8,,*,57.2,-130.1,*,
-130.11227837,57.1644806452,D005-0008,1-EPB,0.0,0.0,GRIT,,2.6,,*,57.2,-130.1,*,
-130.065264621,57.1687496303,D005-0009,1-EPB,0.0,0.0,CON,,2.6,,*,57.2,-130.1,*,
-130.038087429,57.1664615075,D005-0009,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-130.0,*,
-130.101581128,57.1663724811,D005-0008,1-EPB,0.0,0.0,CON,,2.6,,*,57.2,-130.1,*,
-130.037065874,57.1655714807,D005-0009,1-EPB,0.0,0.0,CON,,2.6,,*,57.2,-130.0,*,
-130.052705829,57.1690364503,D005-0009,1-EPB,0.0,0.0,LST,,2.7,,*,57.2,-130.1,*,
-129.215631085,57.081179664,D005-0007,1-EPB,0.0,0.0,SS,,2.6,,*,57.1,-129.2,*,
-129.254946301,57.0402352871,D005-0006,1-EPB,0.0,0.0,CON,,2.6,,*,57.0,-129.3,*,
-129.074467409,57.0225071413,D005-0041,1-EPB,0.0,0.0,QTZV,,2.6,,*,57.0,-129.1,*,
-129.074467409,57.0225071413,D005-0041,1-EPB,0.0,0.0,QTZV,,2.5,,*,57.0,-129.1,*,
-129.498161912,57.1751436618,D005-0006,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-129.5,*,
-129.467908639,57.1368157797,D005-0020,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.1,-129.5,*,
-128.903161303,57.1365763148,D005-0041,1-EPB,0.0,0.0,CON,,2.2,,*,57.1,-128.9,*,
-129.467908639,57.1368157797,D005-0020,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.1,-129.5,*,
-130.129497984,57.3772439039,D005-0005,1-EPB,0.0,0.0,SS/SIL,,2.6,,*,57.4,-130.1,*,
-130.129497984,57.3772439039,D005-0005,1-EPB,0.0,0.0,SS/SIL,,2.7,,*,57.4,-130.1,*,
-130.10523625,57.3779129433,D005-0005,1-EPB,0.0,0.0,LST,,2.7,,*,57.4,-130.1,*,
-130.10523625,57.3779129433,D005-0005,1-EPB,0.0,0.0,LST,,2.2,,*,57.4,-130.1,*,
-130.044459919,57.3108714338,D005-0006,1-EPB,0.0,0.0,SS,,2.7,,*,57.3,-130.0,*,
-130.037151415,57.3165018546,D005-0006,1-EPB,0.0,0.0,SS,,2.5,,*,57.3,-130.0,*,
-129.636052965,57.3090097846,D005-0018,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.6,*,
-129.590487588,57.3458796902,D005-0018,1-EPB,0.0,0.0,SS,,2.7,,*,57.3,-129.6,*,
-129.858109793,57.3645637822,D005-0019,1-EPB,0.0,0.0,SIL,,2.7,,*,57.4,-129.9,*,
-130.089976403,57.368161291,D005-0005,1-EPB,0.0,0.0,LST,,2.6,,*,57.4,-130.1,*,
-130.21532634,57.4330452678,D005-0007,1-EPB,0.0,0.0,SS/SIL,,2.6,,*,57.4,-130.2,*,
-129.86727704,57.443015518,D005-0018,1-EPB,0.0,0.0,COAL,,2.7,,*,57.4,-129.9,*,
-129.788767714,57.4339171707,D005-0018,1-EPB,0.0,0.0,BAS,,2.5,,*,57.4,-129.8,*,
-129.859678607,57.4321056081,D005-0018,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-129.9,*,
-129.77303446,57.4303301812,D005-0018,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-129.8,*,
-129.77303446,57.4303301812,D005-0018,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-129.8,*,
-129.891266003,57.4294601224,D005-0018,1-EPB,0.0,0.0,COAL,,2.9,,*,57.4,-129.9,*,
-129.80047122,57.4282709402,D005-0018,1-EPB,0.0,0.0,CON,,2.6,,*,57.4,-129.8,*,
-129.809518757,57.4762761526,D005-0019,1-EPB,0.0,0.0,SS/SIL,,2.7,,*,57.5,-129.8,*,
-128.933924803,57.3864621079,D005-0049,1-EPB,0.0,0.0,SIL,,2.6,,*,57.4,-128.9,*,
-128.942009899,57.3971000731,D005-0048,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-128.929544044,57.3948503575,D005-0049,1-EPB,0.0,0.0,SS,,2.5,,*,57.4,-128.9,*,
-128.942009899,57.3971000731,D005-0048,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-128.933924803,57.3864621079,D005-0048,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-128.9,*,
-128.939602717,57.383840388,D005-0048,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-128.9,*,
-128.939602717,57.383840388,D005-0048,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-128.939602717,57.383840388,D005-0048,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-128.9,*,
-128.942009899,57.3971000731,D005-0048,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-128.908907033,57.4118092376,D005-0047,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-128.9,*,
-129.155463303,57.4144782272,D005-0031,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-129.2,*,
-129.155463303,57.4144782272,D005-0032,1-EPB,0.0,0.0,SS,,2.6,,*,57.4,-129.2,*,
-129.067139004,57.4180169979,D005-0049,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.4,-129.1,*,
-129.169410512,57.4166510896,D005-0031,1-EPB,0.0,0.0,CON,,2.6,,*,57.4,-129.2,*,
-129.157584795,57.4158782044,D005-0031,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-129.2,*,
-129.160911824,57.4154230476,D005-0031,1-EPB,0.0,0.0,SIL/SS,,2.8,,*,57.4,-129.2,*,
-128.919025739,57.4087688894,D005-0047,1-EPB,0.0,0.0,SIL,,2.6,,*,57.4,-128.9,*,
-128.921986196,57.4083404433,D005-0047,1-EPB,0.0,0.0,SIL,,2.6,,*,57.4,-128.9,*,
-128.921986196,57.4083404433,D005-0047,1-EPB,0.0,0.0,SIL,,2.6,,*,57.4,-128.9,*,
-129.067139004,57.4180169979,D005-0049,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.4,-129.1,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.337679968,57.2816784917,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,SS,,2.7,,*,57.3,-129.3,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,SS,,2.7,,*,57.3,-129.3,*,
-129.327867758,57.279008691,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.337679968,57.2816784917,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.067139004,57.4180169979,D005-0049,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.4,-129.1,*,
-129.367523217,57.4329581174,D005-0020,1-EPB,0.0,0.0,CON,,2.6,,*,57.4,-129.4,*,
-129.37335251,57.4322213635,D005-0020,1-EPB,0.0,0.0,SIL/SS,,2.7,,*,57.4,-129.4,*,
-129.074367624,57.431673983,D005-0049,1-EPB,0.0,0.0,SS/CON,,2.6,,*,57.4,-129.1,*,
-129.350857739,57.4313865581,D005-0020,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.4,-129.4,*,
-128.911076435,57.4534949503,D005-0047,1-EPB,0.0,0.0,SIL,,2.6,,*,57.5,-128.9,*,
-129.072004154,57.4251671203,D005-0049,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-129.1,*,
-128.911076435,57.4534949503,D005-0048,1-EPB,0.0,0.0,SIL,,2.7,,*,57.5,-128.9,*,
-128.912306782,57.419472277,D005-0047,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-128.912306782,57.419472277,D005-0048,1-EPB,0.0,0.0,SIL,,2.7,,*,57.4,-128.9,*,
-128.912306782,57.419472277,D005-0048,1-EPB,0.0,0.0,SIL,,2.6,,*,57.4,-128.9,*,
-128.912306782,57.419472277,D005-0047,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-128.9,*,
-129.334147996,57.4256831327,D005-0020,1-EPB,0.0,0.0,CON,,2.6,,*,57.4,-129.3,*,
-129.072004154,57.4251671203,D005-0049,1-EPB,0.0,0.0,SS,,2.7,,*,57.4,-129.1,*,
-129.376138998,57.4782063132,D005-0019,1-EPB,0.0,0.0,SS,,2.7,,*,57.5,-129.4,*,
-129.30942019,57.273489099,D005-0010,1-EPB,0.0,0.0,SS,,2.6,,*,57.3,-129.3,*,
-129.468005348,57.2107444755,D005-0006,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-129.5,*,
-129.468005348,57.2107444755,D005-0006,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-129.5,*,
-129.47221626,57.2170196284,D005-0006,1-EPB,0.0,0.0,BAS,,2.9,,*,57.2,-129.5,*,
-129.47221626,57.2170196284,D005-0006,1-EPB,0.0,0.0,BAS,,2.9,,*,57.2,-129.5,*,
-129.47221626,57.2170196284,D005-0006,1-EPB,0.0,0.0,BAS,,2.8,,*,57.2,-129.5,*,
-129.47221626,57.2170196284,D005-0006,1-EPB,0.0,0.0,BAS,,3.0,,*,57.2,-129.5,*,
-129.293704431,57.2584330482,D005-0010,1-EPB,0.0,0.0,CON,,2.6,,*,57.3,-129.3,*,
-129.314367415,57.2507494743,D005-0009,1-EPB,0.0,0.0,SIL/SS,,2.7,,*,57.3,-129.3,*,
-129.314367415,57.2507494743,D005-0009,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.3,-129.3,*,
-129.314367415,57.2507494743,D005-0009,1-EPB,0.0,0.0,SIL/SS,,2.6,,*,57.3,-129.3,*,
-128.29428649,57.205600754,D005-0035,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-128.3,*,
-128.289373703,57.2033275776,D005-0035,1-EPB,0.0,0.0,SIL,,2.5,,*,57.2,-128.3,*,
-128.289373703,57.2033275776,D005-0035,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-128.3,*,
-128.454959883,57.0878173544,D005-0035,1-EPB,0.0,0.0,SS,,2.7,,*,57.1,-128.5,*,
-128.450306342,57.0911471688,D005-0035,1-EPB,0.0,0.0,SIL,,2.7,,*,57.1,-128.5,*,
-128.46355028,57.0801044281,D005-0035,1-EPB,0.0,0.0,SS,,2.7,,*,57.1,-128.5,*,
-128.461536849,57.0820693267,D005-0035,1-EPB,0.0,0.0,SIL,,2.6,,*,57.1,-128.5,*,
-128.447437928,57.0940736758,D005-0035,1-EPB,0.0,0.0,SS,,2.6,,*,57.1,-128.4,*,
-128.626518185,57.0111945592,D005-0037,1-EPB,0.0,0.0,CON,,2.6,,*,57.0,-128.6,*,
-128.583527763,57.0267816036,D005-0037,1-EPB,0.0,0.0,SIL,,2.7,,*,57.0,-128.6,*,
-128.599338321,57.0214517187,D005-0037,1-EPB,0.0,0.0,SS,,2.6,,*,57.0,-128.6,*,
-128.599338321,57.0214517187,D005-0037,1-EPB,0.0,0.0,SS,,2.6,,*,57.0,-128.6,*,
-128.291266864,57.1814867561,D005-0034,1-EPB,0.0,0.0,SS,,2.7,,*,57.2,-128.3,*,
-128.291465202,57.1808801015,D005-0035,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-128.3,*,
-128.292290389,57.1831116862,D005-0034,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-128.3,*,
-128.290366617,57.1777552152,D005-0034,1-EPB,0.0,0.0,COAL,,2.5,,*,57.2,-128.3,*,
-128.296212901,57.1921330081,D005-0036,1-EPB,0.0,0.0,QTZV,,2.6,,*,57.2,-128.3,*,
-128.296212901,57.1921330081,D005-0036,1-EPB,0.0,0.0,QTZV,,2.5,,*,57.2,-128.3,*,
-128.296212901,57.1921330081,D005-0036,1-EPB,0.0,0.0,QTZV,,2.6,,*,57.2,-128.3,*,
-128.773080702,57.1199513645,D005-0076,1-EPB,0.0,0.0,SS,,2.7,,*,57.1,-128.8,*,
-128.773080702,57.1199513645,D005-0076,1-EPB,0.0,0.0,COAL,,2.5,,*,57.1,-128.8,*,
-128.308817029,57.1702399752,D005-0035,1-EPB,0.0,0.0,QTZV,,2.6,,*,57.2,-128.3,*,
-128.776879044,57.1404206253,D005-0075,1-EPB,0.0,0.0,SS,,2.5,,*,57.1,-128.8,*,
-128.776879044,57.1404206253,D005-0075,1-EPB,0.0,0.0,SS,,2.5,,*,57.1,-128.8,*,
-128.776879044,57.1404206253,D005-0076,1-EPB,0.0,0.0,SS,,2.5,,*,57.1,-128.8,*,
-128.038670084,57.1989734379,D005-0040,1-EPB,0.0,0.0,SS,,2.6,,*,57.2,-128.0,*,
-128.033326012,57.2021765161,D005-0040,1-EPB,0.0,0.0,SS,,2.5,,*,57.2,-128.0,*,
-128.037784128,57.2012144604,D005-0040,1-EPB,0.0,0.0,SS,,2.5,,*,57.2,-128.0,*,
