province,longitude,latitude,Vp_100_kms,MagSus_SI,Density_gcc,elevation,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,CaO_pct,Na2O_pct,K2O_pct,TiO2_pct,P2O5_pct,MnO_pct,Au_ppb,Cu_ppm,Ni_ppm,Co_ppm,Li_ppm,Cr_ppm,Zn_ppm,Pb_ppm,Mo_ppm,As_ppm,Th_ppm,U_ppm,La_ppm,Ce_ppm,Nd_ppm,Nb_ppm,V_ppm,W_ppm,Cobalt,Copper,Diamond,Gold,Graphite,Lithium,Nickel,Rare Earth Elements (REE),Silver,Uranium
Quebec,-76.14276,49.496237,5.7420564,0.0,2.9334462,330.0,47.184273,11.047969,9.852694,5.2625403,7.375132,2.600824,1.7368938,1.1364793,0.24024631,0.14551131,6.142451,60.29972,146.9359,47.471546,16.816645,230.5399,84.89908,9.596809,2.3605223,1.7874179,4.99706,1.2004665,35.993,75.850716,41.390247,31.101961,152.93831,2.576921,0,0,0,1,0,0,0,0,0,0
Quebec,-76.08667,52.69889,5.627473,0.0,2.8874962,230.478,69.84158,9.616763,4.85751,1.4638258,2.5110288,2.9590466,3.0665593,0.29004663,0.10730136,0.14275663,6.9236,14.239801,29.684147,9.346734,22.233932,169.46071,34.794567,10.537049,6.5768156,3.5078776,8.068306,1.256319,16.87078,36.340466,15.979693,10.030237,47.679214,0.61925447,0,0,0,1,0,0,0,0,0,0
Quebec,-76.07204232,46.73928825,6.0041485,0.0,2.9807365,250.0,45.73874,9.7122755,8.640833,5.2700105,13.71045,2.6404884,1.5357938,0.73077375,0.23169513,0.2446094,1.722058,33.0169,34.073387,22.578247,28.350048,43.47567,635.2216,223.078,1.7478194,2.9016442,9.08981,4.215517,48.00332,110.186005,62.048874,10.192139,135.3731,0.5204169,0,0,0,0,0,0,0,0,0,0
Quebec,-75.87219071,46.78468893,6.00272,0.0,2.9768689,233.0,45.123493,10.965095,10.067832,5.892481,12.0223875,2.6764314,1.9813538,0.97155714,0.29351777,0.2329266,2.529436,59.51828,32.982586,30.196148,19.098492,58.044147,345.81348,173.76463,1.9721096,4.4719543,9.805026,2.80836,45.502583,109.10955,63.27274,14.743617,201.36795,0.5270803,0,0,0,0,0,0,0,0,0,0
Quebec,-75.856815,49.615786,5.724167,0.0,2.9325554,311.0,49.683506,11.384552,13.804263,3.5860744,5.4972696,2.6311333,1.1841125,1.0034604,0.21461685,0.17520384,15.864378,100.152695,121.69044,50.41363,13.068248,121.998985,168.27934,9.6230955,2.3112836,57.343296,3.7639155,1.5856007,22.864702,50.55467,44.628284,27.364382,232.12238,36.969017,0,0,0,1,0,0,0,0,0,0
Quebec,-75.766,48.9903,5.844793,0.0,2.9235275,397.0,51.42893,15.026847,9.49474,3.8748734,8.463706,3.2671611,1.0191683,0.81503475,0.11702073,0.15141103,1.9731992,79.10762,52.618713,30.148548,15.933474,122.233826,75.50808,32.19194,0.98387605,2.1121416,2.2891135,0.5987705,10.5302105,23.479416,14.646974,4.9950485,162.1926,1.1872109,0,0,0,1,0,0,0,0,1,0
Quebec,-75.742268,45.663446,6.1747527,0.0,2.932266,209.0,15.914461,3.0566113,1.657386,1.8346511,27.783268,1.0216581,2.6442747,0.11812444,0.32290393,0.081540376,2.974763,13.115415,17.23496,8.243913,47.83678,26.92032,55.677425,7.9476304,1.5014666,0.7196569,2.8843844,1.2079147,40.995686,86.370056,49.767624,6.9992695,47.642265,0.71750003,0,0,0,0,0,0,0,0,0,0
Quebec,-75.698564,45.76183,6.1613107,0.0,2.9305916,261.0,11.27519,2.6126335,1.4024893,1.8775787,28.2367,0.93523014,2.9203727,0.123410985,0.33357015,0.08412312,3.0686536,15.038606,15.172771,7.4230185,40.15715,30.648167,48.967415,7.591776,1.7331973,0.8080305,3.0224683,1.1698693,37.659077,78.042725,46.78677,6.0168056,44.163303,0.7231269,0,0,0,0,0,0,0,0,0,0
Quebec,-75.60765,45.679092,6.165643,0.0,2.9279492,268.0,22.320057,4.601967,3.1840672,1.8314402,21.550793,1.0882242,3.6605594,0.14185059,0.4493125,0.0644711,3.8570855,14.965215,14.0577135,7.0513406,36.31138,31.632814,41.73806,14.886092,1.5827057,2.3984914,2.924874,1.0458645,42.539112,89.47703,53.16284,5.646514,39.56956,0.7606027,0,0,0,0,0,0,0,0,0,0
Quebec,-75.552239,46.144042,6.13966,0.0,2.9316933,269.0,16.835676,4.5730505,3.0118237,2.9933426,26.510834,1.123862,1.6855103,0.744254,0.15219912,0.051775835,2.712584,27.95095,25.129639,12.91141,19.770994,40.55158,57.920048,8.112562,45.948322,0.5984694,29.725056,2.9797072,36.110607,107.158104,88.06373,14.279589,87.32409,0.6625232,0,0,0,0,1,0,0,0,0,0
Quebec,-75.530895,46.376045,6.114597,0.0,2.9367416,244.0,49.130688,10.626851,5.1730223,3.8035333,10.461673,1.8537039,3.4789603,0.7114342,0.24776345,0.07139403,1.8857602,41.036606,41.575214,20.787575,15.473166,159.23889,66.86299,9.38701,65.77545,0.43578583,31.010271,2.221644,59.755314,95.967445,45.535385,12.631324,93.266426,0.65061617,0,0,0,0,1,0,0,0,0,0
Quebec,-75.41974,45.58671889,6.1572227,0.0,2.9214714,123.0,27.20983,6.163435,5.1593986,2.7014902,19.20103,1.3454343,3.1567864,0.34763578,0.8592148,0.082565285,4.4771247,23.884651,25.0424,14.2490425,32.98681,33.70526,41.007782,23.704884,1.6500671,4.6466627,3.708381,1.5004948,48.198635,104.267944,59.067116,5.863221,70.73713,0.8512012,0,0,0,0,0,0,0,0,0,0
Quebec,-75.41778126,45.58640493,6.1572227,0.0,2.9214714,121.0,27.20983,6.163435,5.1593986,2.7014902,19.20103,1.3454343,3.1567864,0.34763578,0.8592148,0.082565285,4.4771247,23.884651,25.0424,14.2490425,32.98681,33.70526,41.007782,23.704884,1.6500671,4.6466627,3.708381,1.5004948,48.198635,104.267944,59.067116,5.863221,70.73713,0.8512012,0,0,0,0,0,0,0,0,0,0
Quebec,-74.86111,49.78833,5.839481,0.0,2.9273374,409.0,50.937077,15.178031,6.319444,3.5538774,9.366174,3.171262,0.74738485,0.5737561,0.15812191,0.13372383,1.262426,52.655083,81.543304,44.90472,24.61248,193.68681,77.00738,5.1448708,2.1212852,1.5952698,1.9979771,0.52963406,17.727959,39.302258,20.31268,4.1803193,160.39824,60.14232,0,1,0,1,0,0,0,0,0,0
Quebec,-74.63460245,47.93841183,6.125525,0.0,2.8842502,454.0,55.533485,13.791318,6.3444057,3.4039838,6.1083927,2.5489354,4.0360436,0.9194069,0.32745063,0.11397072,3.9896283,61.78699,48.288242,27.768255,21.123016,152.39612,78.28302,13.1237135,1.5721674,0.7356863,2.9870057,0.41615477,54.305065,115.34584,59.921856,10.109405,97.95636,0.8145569,0,0,0,0,0,0,0,0,0,0
Quebec,-74.61833,45.75139,6.1461596,0.0,2.8634233,241.0,39.400593,6.6669536,4.9904823,2.3085384,19.897879,1.5079001,2.6057444,0.6342524,0.15091841,0.05505676,3.7177308,27.418312,28.077694,19.538359,20.433533,97.86096,61.242607,5.627524,2.2776167,1.4112916,9.982934,1.9692072,24.88437,63.398655,49.84557,8.411864,93.144516,4.5486326,0,0,0,0,0,0,0,0,0,0
Quebec,-74.53208728,49.9254504,5.8331304,0.0,2.9263713,364.0,54.301315,16.023726,8.916861,3.9860795,7.8260455,3.179016,1.2874633,0.7586037,0.18753684,0.14794606,2.167865,73.96367,61.06365,35.88066,16.63716,70.06372,70.71196,6.2976155,2.0999067,3.6534288,2.449907,0.610794,19.763052,42.890144,21.625448,4.6240067,153.2672,52.651554,0,0,0,1,0,0,0,0,0,0
Quebec,-74.466634,51.011121,5.981022,0.0,2.9573245,368.555,59.775536,13.675044,8.061484,4.6472387,4.335305,3.5231433,1.6408242,0.503361,0.16234517,0.10639982,134.60493,365.34668,49.2824,68.980545,23.462032,179.78476,158.76457,14.003297,2.95114,15.285718,2.4553134,1.1875229,11.792606,28.460299,16.158728,6.820164,206.04648,15.919432,0,1,0,1,0,0,0,0,1,0
Quebec,-74.436758,49.487819,6.0925794,0.0,2.9114525,390.0,53.74084,14.473468,9.091766,2.7866888,7.6112165,2.839039,1.1674027,0.89223266,0.18047376,0.13113287,2.0517485,58.853188,56.44453,45.06956,34.18311,78.861916,86.89613,3.2780433,1.0,0.6350172,2.2492537,0.5661655,17.918953,35.734306,18.18206,12.990482,149.3677,121.70579,0,1,0,1,0,0,0,0,1,0
Quebec,-74.392456,49.873365,5.8329434,0.0,2.9246871,419.0,57.858986,16.217686,7.578915,3.310148,6.513804,3.4487073,1.2754699,0.711003,0.2205442,0.121868074,3.2966154,39.68507,50.195805,32.509457,12.684341,60.499683,66.03184,6.121679,0.9723131,9.72166,1.959142,0.6051808,17.897768,43.17932,22.408941,5.1782217,111.575005,110.7234,0,1,0,1,0,0,0,0,1,0
Quebec,-74.37846241,49.91693905,5.8318906,0.0,2.9251947,407.0,56.542606,16.58617,8.298263,3.5998232,6.3366036,3.2675316,1.5442814,0.6383692,0.15578088,0.1340612,3.0478532,35.942963,49.452946,29.522066,17.178135,64.40212,66.65,4.271528,0.8594625,3.6890898,2.1514108,0.5873025,17.530891,37.11727,18.251074,3.1166666,120.15347,76.20415,0,1,0,1,0,0,0,0,1,0
Quebec,-74.37120324,49.9162471,5.8318906,0.0,2.9251947,403.0,56.542606,16.58617,8.298263,3.5998232,6.3366036,3.2675316,1.5442814,0.6383692,0.15578088,0.1340612,3.0478532,35.942963,49.452946,29.522066,17.178135,64.40212,66.65,4.271528,0.8594625,3.6890898,2.1514108,0.5873025,17.530891,37.11727,18.251074,3.1166666,120.15347,76.20415,0,1,0,1,0,0,0,0,0,0
Quebec,-74.35867247,49.57445587,5.8343773,0.0,2.9216456,369.0,56.63847,14.44607,7.7837276,2.4590302,6.4015193,2.9007933,1.3753247,0.6994499,0.14910512,0.111214496,2.0431213,47.982067,48.52045,35.62961,26.874079,79.084564,77.80507,3.414763,1.0,0.76915646,1.9378817,0.49016258,15.4981785,30.95098,15.484675,9.04737,122.94233,88.117546,0,0,0,1,0,0,0,0,0,0
Quebec,-74.334379,49.871472,5.8318906,0.0,2.9251947,377.0,56.542606,16.58617,8.298263,3.5998232,6.3366036,3.2675316,1.5442814,0.6383692,0.15578088,0.1340612,3.0478532,35.942963,49.452946,29.522066,17.178135,64.40212,66.65,4.271528,0.8594625,3.6890898,2.1514108,0.5873025,17.530891,37.11727,18.251074,3.1166666,120.15347,76.20415,0,1,0,1,0,0,0,0,1,0
Quebec,-74.329524,49.87032,5.8307943,0.0,2.924039,403.0,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,0,1,0,1,0,0,0,0,1,0
Quebec,-74.308672,49.893133,5.8307943,0.0,2.924039,385.0,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,1,1,0,1,0,0,0,0,1,0
Quebec,-74.305286,49.959221,5.83076,0.0,2.9256606,427.0,55.579826,15.818899,9.105327,4.3756175,6.671388,3.3246887,1.7356542,0.62258846,0.1378911,0.14960022,1.7821012,52.500187,57.926983,31.539553,22.354567,56.571262,91.96407,5.343965,0.85810244,2.601817,2.6830857,0.69657385,19.204292,39.323914,19.39169,2.8847945,151.14845,17.288675,0,1,0,1,0,0,0,0,1,0
Quebec,-74.275314,49.889332,5.8307943,0.0,2.924039,387.0,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,0,1,0,1,0,0,0,0,1,0
Quebec,-74.213339,46.303527,6.1042523,0.0,2.8330793,443.0,52.485203,10.73162,5.9904523,0.87937844,7.9150615,2.5288672,3.1867964,0.8298743,0.45230862,0.07021177,3.878242,132.7648,120.93904,66.48154,32.83233,46.93659,87.899994,9.335485,3.1590605,1.1397557,10.475798,1.5578748,40.61158,102.75805,66.15049,9.588159,126.31957,3.1854506,0,0,0,0,0,0,0,0,0,0
Quebec,-74.199214,49.93249,5.8307943,0.0,2.924039,408.0,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,0,1,0,1,0,0,0,0,0,0
Quebec,-74.191811,49.908567,5.8307943,0.0,2.924039,386.0,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,0,1,0,1,0,0,0,0,1,0
Quebec,-74.106777,49.761783,5.830817,0.0,2.922349,442.0,59.452,16.400064,6.3156247,3.112963,5.19094,3.676107,1.5721322,0.4431012,0.1450921,0.09408936,1.712974,15.375118,48.3761,21.355095,16.24868,117.03101,64.230576,3.9839838,0.7220858,2.3948178,2.040454,0.6119104,16.51674,35.138123,16.647766,3.3470814,88.28258,30.194662,0,1,0,1,0,0,0,0,1,0
Quebec,-74.08251,45.71678,6.153874,0.0,2.8137395,77.0,18.183653,4.7043,2.3148704,3.8077602,23.7472,1.4131635,1.9200373,0.31376362,0.17119178,0.06566947,0.98545086,8.508055,23.57036,7.7692647,9.576283,43.5879,27.798563,6.344149,1.835617,1.4469441,2.1072035,0.61956835,19.70257,36.50935,35.393497,3.1218789,74.19127,1.6256443,0,0,0,0,0,0,0,0,0,0
Quebec,-74.030238,45.501019,6.1400833,0.0,2.8516686,111.0,18.957302,4.348594,2.5624638,4.798643,20.524553,1.6572701,2.426888,0.26265964,0.13739005,0.08017664,1.1165273,5.803197,2.5007665,0.80066526,4.5055456,11.988879,7.514777,4.717625,1.4622529,3.5878444,1.2643315,0.63339776,8.266893,18.80283,10.998803,1.3200947,8.823118,0.61371267,0,0,0,0,0,0,0,1,0,0
Quebec,-73.972543,45.123624,6.124391,0.0,2.8899953,40.0,42.91783,1.8568516,1.0434988,3.3397865,15.75939,0.14742285,1.319494,0.10848669,0.07149337,0.05094084,1.8658491,9.038783,5.558428,2.1939313,5.6721396,19.630606,11.752869,6.7934084,2.582695,7.8820662,1.7578541,0.92592865,10.4169235,25.198496,12.762193,1.3471826,12.799748,0.5016495,0,0,0,0,0,0,0,0,0,0
Quebec,-73.938671,45.313175,6.241132,0.0,2.8775952,23.0,34.882572,1.9385905,1.0188996,3.4582765,19.118513,0.118090264,1.552944,0.098332234,0.07072127,0.05219628,1.6278201,8.865502,5.5491815,1.947438,6.0725574,20.066576,12.6796,6.596895,2.4244049,7.316752,1.9150645,0.9703496,11.345986,27.749043,12.318131,1.5667039,13.592812,0.52021825,0,0,0,0,0,0,0,0,0,0
Quebec,-73.811065,50.238014,5.9876013,0.0,2.9500875,373.738,56.01073,5.871235,6.5580006,9.019517,13.313949,1.9281775,0.9226247,0.3862633,1.1958836,0.10803931,5.320837,20.763304,174.17026,36.43334,16.259577,441.84116,71.60833,5.543794,0.8189094,2.3477378,3.7149584,0.9191778,27.108358,57.984627,25.432785,4.265216,98.463326,10.669454,0,1,0,0,0,0,0,0,1,0
Quebec,-73.671588,61.681668,5.93859,0.0,2.8410969,522.089,45.68145,6.5445323,11.265223,17.199577,8.318528,0.6297535,0.32642922,0.42948976,0.051016003,0.14252177,0.78820187,182.87779,758.76825,103.76715,8.950829,1739.518,96.515465,5.363276,1.1167899,2.1898317,0.98735255,0.22306332,4.837388,9.056575,7.51231,3.204283,135.94437,0.934478,1,1,0,1,0,0,1,0,0,0
Quebec,-73.644215,45.138417,6.237505,0.0,2.894353,49.0,64.09327,1.1459196,0.665248,0.5793808,8.939318,0.10879799,0.8740375,0.08808885,0.02814335,0.02764243,1.1122098,11.15855,198.49489,1.6439075,13.063337,138.33565,23.413479,12.395312,3.6384637,7.8802104,3.0977125,12.311197,14.317777,30.782045,14.852001,2.2005205,23.535036,0.7287305,0,0,0,0,0,0,0,0,0,0
Quebec,-73.637762,45.099606,6.237505,0.0,2.894353,63.0,64.09327,1.1459196,0.665248,0.5793808,8.939318,0.10879799,0.8740375,0.08808885,0.02814335,0.02764243,1.1122098,11.15855,198.49489,1.6439075,13.063337,138.33565,23.413479,12.395312,3.6384637,7.8802104,3.0977125,12.311197,14.317777,30.782045,14.852001,2.2005205,23.535036,0.7287305,0,0,0,0,0,0,0,0,0,0
Quebec,-73.4717,46.004861,6.1870584,0.0,2.7797787,36.0,2.3189967,0.5513755,0.3717527,0.7621253,50.54379,0.2643421,0.28853148,0.030832497,0.13051361,0.0348656,3.1750531,79.289406,14.571009,45.697926,10.179465,69.822014,14.802927,2.7402477,1.4018605,2.2168365,1.4575679,0.61553496,17.72658,18.460285,9.393232,5.6455994,70.46251,6.088278,0,0,0,0,0,0,0,0,0,0
Quebec,-73.014601,45.114415,6.166016,0.0,2.8780234,46.0,27.276154,5.456479,5.0824466,4.355397,20.067259,1.6773417,1.9718921,0.43489596,1.856361,0.0906811,53.690178,19.119682,409.65018,16.277754,25.933935,520.0013,58.21725,29.148014,6.7072234,9.302563,7.0533843,29.703707,30.23585,50.1663,42.241352,13.807843,105.61439,0.84223497,0,0,0,0,0,0,0,0,0,0
Quebec,-72.78426359,47.43884808,6.141743,0.0,2.8418033,167.0,57.545334,15.165884,8.206026,3.015345,5.7620087,3.3944156,1.9464679,0.6690871,0.17589831,0.14360331,4.51563,47.74368,36.023243,31.307032,9.578744,56.58571,121.25396,13.961162,2.940851,1.4575593,6.599357,1.2513264,35.64525,78.79844,45.097134,8.090296,154.88698,0.4667051,0,1,0,0,0,0,1,0,0,0
Quebec,-72.46525171,46.40732539,6.1438117,0.0,2.8280532,16.0,44.23488,4.1983337,4.279815,0.96134865,16.477303,1.7348384,0.79977477,0.28332436,0.16507779,0.06101603,125.225204,394.4684,10.862689,7.794283,16.337563,530.8674,50.968327,13.5852585,4.4603586,3.6449327,16.439571,85.16674,15.59758,32.925304,43.266438,7.149788,62.262016,8.990324,0,0,0,0,0,0,0,0,0,0
Quebec,-72.462985,46.426221,6.1474066,0.0,2.8263245,31.0,39.53204,3.3180716,3.5504034,0.9997866,18.42621,1.2759185,0.6872924,0.22874093,0.1497056,0.04858379,165.04132,20.175047,28.192707,10.177908,16.10239,525.08813,36.05292,12.222525,4.208269,1.048908,15.676092,76.3107,14.303866,21.61499,46.3169,6.7836833,57.793846,8.711795,0,0,0,0,0,0,0,0,0,0
Quebec,-72.401157,45.095201,6.1453214,0.0,2.8902805,241.0,54.78159,15.371956,8.353543,4.125521,6.2761765,2.1917303,1.292891,1.031938,0.13523023,0.15001544,6.514385,37.38096,68.355385,28.67,30.504795,106.032104,83.95059,16.833347,4.0,2.7565565,3.5079608,1.4485725,13.982705,26.574564,18.131489,10.060296,182.24086,3.8569913,0,0,0,0,0,0,0,0,0,0
Quebec,-72.34215503,46.82744292,6.144582,0.0,2.8285308,168.0,59.00919,13.097495,7.6391263,2.152508,6.414026,2.9251022,1.4505914,0.7001842,0.1893462,0.10945184,28.156685,51.195057,49.96928,28.569801,16.685753,560.98846,88.54465,12.565625,3.1415014,0.75925153,6.1880183,2.1470406,20.419935,40.18773,41.77616,8.878453,119.3133,10.892738,0,0,0,1,0,0,0,0,1,0
Quebec,-72.331764,45.263786,6.1425986,0.0,2.887224,260.0,51.189957,13.616821,6.8077984,2.4217193,5.1591735,2.537406,0.72168934,0.6440662,0.13815531,0.16297223,5.8268986,29.21597,110.76074,22.120914,23.468506,435.09274,76.3667,22.04721,3.862146,14.581351,4.845064,1.4005208,16.76277,30.322243,22.018484,8.405726,83.38864,1.8151555,0,1,0,1,0,0,0,0,1,0
Quebec,-72.190579,52.813913,6.0598345,0.0,2.9150574,514.103,63.261578,12.556265,5.3767805,2.3815267,2.9194267,3.292986,2.8431172,0.34159118,0.08451556,0.07277061,1.8547374,28.231318,270.98062,27.081713,14.0742,568.25226,42.635014,18.033993,1.2691635,1.1791829,8.286312,1.0609047,25.045631,50.576824,20.147602,2.6562195,72.10385,0.3799374,0,0,1,0,0,0,0,0,0,0
Quebec,-72.143569,48.299659,6.1279182,0.0,2.8833406,338.0,61.63377,15.315274,7.210073,1.7411354,4.053661,3.70935,3.12626,1.0804931,0.34805846,0.10029264,1.3586247,17.48212,19.795826,15.179871,8.351913,42.650944,106.92432,26.768898,1.3467737,1.0720184,13.420488,13.515956,51.379852,106.003174,56.67311,17.65705,89.12045,4.4785223,0,0,0,0,0,0,0,0,0,0
Quebec,-71.961305,45.748462,6.1377625,0.0,2.8319044,262.0,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,0,0,0,0,0,0,0,0,0,0
Quebec,-71.959127,45.318923,6.0291677,0.0,2.7990134,355.0,62.436356,4.666862,7.454942,3.1598427,0.6045451,0.746755,0.41328856,0.22460812,0.07988483,0.16900215,11.58772,355.2768,258.5979,32.930546,7.670394,732.8038,52.497326,16.03375,3.780295,47.705837,5.6426735,2.8064435,9.3340225,22.862997,23.844006,5.3950586,59.793053,1.5783714,0,1,0,1,0,0,0,0,1,0
Quebec,-71.95,45.76972,6.1377625,0.0,2.8319044,216.0,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,0,0,0,0,0,0,0,0,0,0
Quebec,-71.9476,45.7751,6.1377625,0.0,2.8319044,204.0,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,0,0,0,0,0,0,0,0,0,0
Quebec,-71.905729,45.34757,6.0291677,0.0,2.7990134,307.0,62.436356,4.666862,7.454942,3.1598427,0.6045451,0.746755,0.41328856,0.22460812,0.07988483,0.16900215,11.58772,355.2768,258.5979,32.930546,7.670394,732.8038,52.497326,16.03375,3.780295,47.705837,5.6426735,2.8064435,9.3340225,22.862997,23.844006,5.3950586,59.793053,1.5783714,0,1,0,0,0,0,0,0,1,0
Quebec,-71.841887,45.816926,6.0023923,0.0,2.8250718,223.0,45.91172,6.9109235,14.169136,2.048602,2.5610845,1.9753711,1.0044192,0.64174604,0.22400934,0.07875252,12.715563,437.71576,58.62444,34.13355,20.2526,137.97113,106.77612,28.351364,3.505294,37.164864,4.9527955,1.7320036,13.949124,34.85377,41.77285,13.832042,80.186676,1.8295035,0,0,0,0,0,0,0,0,0,0
Quebec,-71.68163026,45.2036193,6.0150185,0.0,2.8012018,389.0,66.53821,10.8822155,4.7771564,1.8427328,3.6742573,2.6319003,1.950278,0.52222353,0.19718812,0.14689116,6.7793355,325.92834,29.498344,8.885809,15.456915,136.34984,30.044544,12.930113,2.87008,16.828506,9.643503,1.5152146,16.955217,32.131546,32.034145,7.2467527,43.488106,2.326188,0,0,0,0,0,0,0,0,0,0
Quebec,-71.604558,45.617966,5.9803967,0.0,2.8285735,208.0,59.97508,13.276647,5.164863,2.5879092,5.578942,2.5374923,1.4457024,0.4528846,0.12443518,0.10540209,12.427586,29.548937,50.257355,27.022358,29.956251,81.12165,74.826744,99.72078,5.4580173,31.05997,6.979522,4.612041,24.029867,32.133743,30.901459,6.9183145,129.52898,1.0707362,0,0,0,0,0,0,0,0,0,0
Quebec,-71.59098,45.63318,5.9803967,0.0,2.8285735,260.0,59.97508,13.276647,5.164863,2.5879092,5.578942,2.5374923,1.4457024,0.4528846,0.12443518,0.10540209,12.427586,29.548937,50.257355,27.022358,29.956251,81.12165,74.826744,99.72078,5.4580173,31.05997,6.979522,4.612041,24.029867,32.133743,30.901459,6.9183145,129.52898,1.0707362,0,0,0,0,0,0,0,0,0,0
Quebec,-71.37278,45.70389,5.96944,0.0,2.8298233,304.0,54.614098,16.301327,6.5025396,3.7972045,6.810124,2.8345199,1.3658484,0.6087561,0.114497624,0.112545885,25.556889,33.9654,64.23156,34.807953,31.991163,154.00375,76.35468,52.50793,4.464432,22.14544,6.110939,3.3031878,17.96293,26.404085,36.41486,7.047384,174.04109,1.3444053,0,0,0,1,0,0,0,0,1,0
Quebec,-71.371148,45.704854,5.96944,0.0,2.8298233,304.0,54.614098,16.301327,6.5025396,3.7972045,6.810124,2.8345199,1.3658484,0.6087561,0.114497624,0.112545885,25.556889,33.9654,64.23156,34.807953,31.991163,154.00375,76.35468,52.50793,4.464432,22.14544,6.110939,3.3031878,17.96293,26.404085,36.41486,7.047384,174.04109,1.3444053,0,1,0,1,0,0,0,0,1,0
Quebec,-71.3685,46.04863,5.9645796,0.0,2.8306484,266.0,46.81227,5.4072814,10.69246,8.834691,3.4148617,1.6586714,0.63325804,0.6254399,0.17975755,0.16228376,34.677895,1154.792,184.41405,43.598236,24.228254,559.81134,403.6727,27.958706,4.9158664,16.21727,4.139563,0.82317215,13.476393,112.272575,63.451225,13.267941,184.69456,1.543321,0,0,0,0,0,0,0,0,0,0
Quebec,-71.367745,46.025172,5.9645796,0.0,2.8306484,65.0,46.81227,5.4072814,10.69246,8.834691,3.4148617,1.6586714,0.63325804,0.6254399,0.17975755,0.16228376,34.677895,1154.792,184.41405,43.598236,24.228254,559.81134,403.6727,27.958706,4.9158664,16.21727,4.139563,0.82317215,13.476393,112.272575,63.451225,13.267941,184.69456,1.543321,0,0,0,0,0,0,0,0,0,0
Quebec,-71.345136,46.040489,5.9645796,0.0,2.8306484,253.0,46.81227,5.4072814,10.69246,8.834691,3.4148617,1.6586714,0.63325804,0.6254399,0.17975755,0.16228376,34.677895,1154.792,184.41405,43.598236,24.228254,559.81134,403.6727,27.958706,4.9158664,16.21727,4.139563,0.82317215,13.476393,112.272575,63.451225,13.267941,184.69456,1.543321,0,0,0,0,0,0,0,0,0,0
Quebec,-71.309266,45.771559,5.9585423,0.0,2.830916,270.0,58.983406,15.392393,7.249677,3.3961875,4.6438503,3.0783787,1.4574647,0.9076088,0.16502173,0.09690526,43.142693,35.095222,45.91441,30.251116,41.949062,176.53305,90.56026,48.38379,4.31359,26.582695,7.167076,3.5236595,22.507662,38.66969,37.54892,9.484658,165.70338,5.1980405,0,1,0,1,0,0,0,0,1,0
Quebec,-71.30111,46.08583,5.9610662,0.0,2.831222,318.0,49.551914,9.569679,11.506722,5.620131,5.548916,2.2775273,0.9645888,1.058027,0.18606085,0.17399327,9.581183,2175.5981,158.90218,34.795486,28.47785,584.70215,289.92578,29.7376,6.4845986,9.606051,5.723722,1.5930191,20.306257,130.34982,69.96371,12.706744,173.2126,1.812056,0,0,0,0,0,0,0,0,0,0
