X,Y,OBJECTID,LOCATION,CR_PPM,NI_PPM,CO_PPM,SC_PPM,V_PPM,CU_PPM,PB_PPM,ZN_PPM,BI_PPM,CD_PPM,IN_PPM,SN_PPM,W_PPM,MO_PPM,AS_PPM,SE_PPM,SB_PPM,TE_PPM,AG_PPM,RE_PPM,AU_PPB,HG_PPM,RB_PPM,CS_PPM,BA_PPM,SR_PPM,TL_PPM,GA_PPM,GE_PPM,LI_PPM,TA_PPM,NB_PPM,HF_PPM,ZR_PPM,Y_PPM,TH_PPM,U_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,BR_PPM,I_PPM,B_PPM,BE_PPM,MN_PPM,SAMPLE_NUMBER_ID,CHEMISTRY_REVIEWED,ROCK_TYPE_NAME,SAMPLE_TYPE,LITHOLOGICAL_UNIT,GEOLOGICAL_DOMAIN,COLLAR_PROJECT_NAME,DATE_ANALYSIS_SENT,SENT_BY,DATE_SAMPLE_COLLECTED,COLLECTED_BY,UTM_EASTING,UTM_NORTHING,SIO2_PCT,TIO2_PCT,AL2O3_PCT,FE2O3_PCT,FEO_PCT,MNO_PCT,MGO_PCT,CAO_PCT,NA2O_PCT,K2O_PCT,P2O5_PCT,CR2O3_PCT,H2O_M_PCT,H2O_P_PCT,SO4_PCT,CO2_PCT,C_ORG_PCT,LOI_PCT,TOTAL_PCT,PB_204_PPM,PB_206_PPM,PB_207_PPM,PB_208_PPM,S_PCT,RU_PPB,RH_PPB,PD_PPB,OS_PPB,IR_PPB,PT_PPB,F_PCT,CL_PCT,C_PCT,TI_PCT,AL_PCT,FE_PCT,MG_PCT,CA_PCT,NA_PCT,K_PCT,P_PCT,ANALYSIS_LAB,ANALYSIS_LAB_CERTIFICATE_NUM,ANALYSIS_LAB_CODE,DIGESTION,DIGESTION_METHOD,ANALYTICAL_METHOD,COMMENT_,REASON,SAMPLE_DESCRIPTION,ANALYSIS_ORIGIN,TYPE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,COLLAR_HOLE_NAME,DATA_OBTAINED,COMPANY_DATUM,COMPANY_ZONE,ELEVATION,COMPANY_NAME,NTS,CORE_SIZE,DRILL_TYPE,SAMPLE_DEPTH_FROM_METRES,SAMPLE_DEPTH_TO_METRES,SAMPLE_DEPTH_FROM_FEET,SAMPLE_DEPTH_TO_FEET,GLOBALID
321607,6375661,7439,Athabasca Basin,6,0.4,0.12,0.2,1.4,1,2.67,4,-0.1,-0.1,,0.12,-0.1,0.13,,,,,,,,,0.7,-0.1,,44,,0.7,,3,0.04,0.5,1.3,43,1.8,1.96,0.6,7,15,1.7,5.4,1,0.15,0.9,0.07,0.4,0.08,0.23,,0.22,,,,,-0.1,,7711-2117,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1977,P. Ramaekers,321607,6375661,,0.028,0.53,0.06,,-0.001,0.01,-0.01,-0.01,0.048,0.011,,,,,,,,,0.03,0.735,0.493,1.41,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-293,,total digestion,HF/HNO3/HClO4 and HNO1024,"ICP; ICP-MS","SGS - small sample; mg; massive, hematised and silicifed; red",,,,,,,,,,,,,,,,,,,{638386DF-C21E-4660-A3F8-BCCD5753B61E}
326307,6389111,7440,Athabasca Basin,,0.09,0.04,-0.1,1.5,0.27,2.24,1,-0.01,-0.01,,0.09,-0.1,0.04,0.24,-0.1,,-0.01,-0.01,,,-0.01,0.18,,9,,,0.1,-0.01,,-0.01,,0.08,3.01,0.36,0.63,0.16,,,0.32,1.06,0.18,0.03,0.21,0.02,0.1,,0.04,,0.03,,,,,-0.01,,7711-3092,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1977,P. Ramaekers,326307,6389111,,,,,,,,,,,,,,,,,,,,0.025,0.667,0.413,1.14,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-293,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg, foresets with coarser material and rare granules; bedded (cross beds?), silicified with some hematisation",,,,,,,,,,,,,,,,,,,{FC8336FD-E9A1-49B5-8202-4C05A4664BB0}
326307,6389111,7441,Athabasca Basin,6,0.3,0.08,0.4,3.1,1,5.89,5,-0.1,-0.1,,0.13,,0.13,,,,,,,,,0.9,-0.1,,77,,0.8,,4,0.06,0.5,3,102,3.5,2.54,0.88,9,19,2.1,6.7,1.2,0.21,1.4,0.14,0.79,0.16,0.42,,0.43,,,,,,,7711-3092,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1977,P. Ramaekers,326307,6389111,,0.028,0.52,0.07,,-0.001,0.009,,-0.01,0.038,0.021,,,,,,,,,0.068,1.6,1.11,3.11,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-293,,total digestion,HF/HNO3/HClO4 and HNO1025,"ICP; ICP-MS","SGS - mg, foresets with coarser material and rare granules; bedded (cross beds?), silicified with some hematisation",,,,,,,,,,,,,,,,,,,{C5840505-CD77-471A-81E4-47D1E83B1F82}
259673,6551840,7442,Athabasca Basin,,0.19,0.21,-0.1,1.2,0.75,0.487,0.6,-0.01,-0.01,,0.04,-0.1,0.03,0.16,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.09,-0.01,31,,,0.03,-0.01,,-0.01,,0.03,1.44,0.4,0.4,0.21,,,0.34,1.28,0.26,0.05,0.29,0.03,0.11,,0.04,,0.03,,,,,,,7811-0053,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,259673,6551840,,,,,,,,,,,,,,,,,,,,0.006,0.151,0.094,0.236,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg-cg with some very coarse grains; weakly bedded; rusty",,,,,,,,,,,,,,,,,,,{2429A4CA-6638-4BCA-B695-224F7D225458}
259673,6551840,7443,Athabasca Basin,5,0.5,0.32,0.2,3,1,4.14,4,-0.1,-0.1,,0.07,,0.15,,,,,,,,,0.8,-0.1,,1720,,0.7,,1,0.05,0.5,1.3,52,5.8,1.85,0.9,11,30,3.1,12.7,2.8,0.58,3.4,0.46,1.71,0.22,0.5,,0.41,,,,,-0.1,,7811-0053,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,259673,6551840,,0.026,0.54,0.11,,,0.007,,-0.01,0.026,0.267,,,,,,,,,0.054,1.05,0.883,2.16,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1026,"ICP; ICP-MS","SGS - mg-cg with some very coarse grains; weakly bedded; rusty",,,,,,,,,,,,,,,,,,,{9BCFDB79-1E1F-4847-AF1F-60E4CB044A77}
289022,6443344,7444,Athabasca Basin,,0.37,0.03,-0.1,0.1,0.18,0.136,0.4,-0.01,-0.01,,0.01,-0.1,0.03,0.29,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.02,-0.01,2,,,0.01,-0.01,,-0.01,-0.01,0.03,0.91,0.12,0.16,0.27,,,0.07,0.22,0.04,,0.04,,0.03,-0.01,0.01,,,,,,,-0.01,,7811-0058,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,289022,6443344,,,,,,,,,,,,,,,,,,,,0.001,0.048,0.025,0.062,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg-vcg; massive; strongly silicified; drusy quartz on one weathered surface",,,,,,,,,,,,,,,,,,,{A1ADB7E9-009D-4FF2-8902-DB9C74763965}
289022,6443344,7445,Athabasca Basin,14,1.2,0.1,,0.8,1,1.52,7,-0.1,-0.1,,,,0.24,,,,,-0.02,,,,0.2,-0.1,,4,,0.1,,4,0.05,0.6,1,33,0.8,0.5,0.53,,2,0.3,1,0.2,0.03,0.2,0.02,0.13,0.03,0.08,,0.11,,,,,-0.1,,7811-0058,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,289022,6443344,,0.028,0.07,0.03,,-0.001,0.006,-0.01,-0.01,0.004,0.002,,,,,,,,,0.02,0.415,0.303,0.786,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1027,"ICP; ICP-MS","SGS - mg-vcg; massive; strongly silicified; drusy quartz on one weathered surface",,,,,,,,,,,,,,,,,,,{3C0372D8-F1CD-41E1-9F36-F56241AB4551}
303876,6555291,7446,Athabasca Basin,,0.36,0.1,-0.1,2.4,0.43,0.529,1.5,-0.01,-0.01,,0.03,-0.1,0.03,0.34,-0.1,-0.01,-0.01,,,,-0.01,0.38,,11,,,0.11,-0.01,,-0.01,,0.09,3.12,0.21,0.49,0.16,,,0.27,0.89,0.14,0.02,0.12,,0.05,-0.01,0.02,,0.02,,,,,-0.01,,7811-0069,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,303876,6555291,,,,,,,,,,,,,,,,,,,,0.006,0.146,0.114,0.263,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - fg-mg; weakly bedded; white",,,,,,,,,,,,,,,,,,,{29747A7B-51D0-4104-9F3E-C01137CEAEDD}
303876,6555291,7447,Athabasca Basin,6,0.5,0.22,0.2,6.1,1,3.12,4,-0.1,-0.1,,0.05,,0.12,,,,,,,,,1.4,,,31,,1.2,,29,0.05,0.4,1,33,1.3,1.67,0.48,7,17,1.6,5.4,0.8,0.14,0.7,0.05,0.26,0.05,0.15,,0.18,,,,,-0.1,,7811-0069,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,303876,6555291,,0.017,0.9,0.04,,-0.001,0.01,-0.01,-0.01,0.048,0.012,,,,,,,,,0.042,0.748,0.674,1.65,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1029,"ICP; ICP-MS","SGS - fg-mg; weakly bedded; white",,,,,,,,,,,,,,,,,,,{4A243876-B3A1-4CB7-BA12-678E5979A932}
334506,6557808,7448,Athabasca Basin,,2.35,0.9,2,9.6,0.17,1.68,8,,-0.01,,0.42,-0.1,0.01,0.44,,-0.01,-0.01,-0.01,,,-0.01,18.4,2,237,,,1.11,-0.01,,-0.01,-0.01,0.38,10.4,2.27,3.3,0.43,,,2.27,8.44,1.57,0.28,1.33,0.1,0.56,,0.32,,0.3,,,,,,,7811-0256,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,334506,6557808,,,,,,,,,,,,,,,,,,,,0.022,0.408,0.348,0.907,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - siltstone; light green",,,,,,,,,,,,,,,,,,,{3314FBAA-90AB-4464-93CC-2EB7C7A27721}
334506,6557808,7449,Athabasca Basin,118,13.6,3.93,18.9,75.8,4,23,24,,,,3.28,8,0.24,,,,,1,,,,93.1,7,,467,,28.1,,357,2.46,30.6,18.3,567,46.3,34.5,8.19,101,179,23.4,80.2,15,2.92,13.3,1.36,9.26,2.28,7.06,,8.77,,,,,3,,7811-0256,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,334506,6557808,,1.44,32.8,1.71,,,0.575,,,2.65,0.135,,,,,,,,,0.302,5.57,4.73,12.4,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,total digestion,HF/HNO3/HClO4 and HNO1030,"ICP; ICP-MS","SGS - siltstone; light green",,,,,,,,,,,,,,,,,,,{2C62A704-4E20-48A7-A7DE-358BE12369C0}
231597,6451578,7450,Athabasca Basin,,0.15,0.04,-0.1,0.3,0.24,0.929,1,-0.01,-0.01,,0.04,-0.1,0.03,0.17,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.22,-0.01,49,,,0.1,-0.01,,-0.01,-0.01,0.11,3.81,0.63,0.45,0.14,,,0.45,1.54,0.28,0.04,0.27,0.03,0.16,,0.08,,0.07,,,,,,,7811-2017,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,231597,6451578,,,,,,,,,,,,,,,,,,,,0.012,0.25,0.2,0.466,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - fg with discontinuous, mm-scale cg-vcg beds",,,,,,,,,,,,,,,,,,,{B5F77CFD-4413-4E1F-9909-1A90CB93CE9F}
231597,6451578,7451,Athabasca Basin,6,0.5,0.09,0.7,2.9,1,8.46,3,-0.1,-0.1,,0.21,,0.06,,,,,,,,,2.9,-0.1,,130,,1.9,,3,0.12,1.6,4.1,144,7.2,3.57,1.06,27,56,6.6,22.8,4.2,0.73,3.8,0.32,1.73,0.35,0.97,,1.01,,,,,,,7811-2017,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,231597,6451578,,0.088,1.32,0.08,,-0.001,0.044,,-0.01,0.262,0.036,,,,,,,,,0.119,1.96,1.84,4.53,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,total digestion,HF/HNO3/HClO4 and HNO1031,"ICP; ICP-MS","SGS - fg with discontinuous, mm-scale cg-vcg beds",,,,,,,,,,,,,,,,,,,{E167B427-42EA-4BBA-8E68-123B0133C507}
232077,6451335,7452,Athabasca Basin,,0.13,0.03,-0.1,0.1,0.23,0.852,0.6,,-0.01,,0.04,-0.1,0.03,0.18,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.12,,29,,,0.06,-0.01,,-0.01,-0.01,0.08,2.7,0.56,0.56,0.13,,,0.53,1.81,0.32,0.04,0.3,0.03,0.15,,0.07,,0.06,,,,,,,7811-2018,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,232077,6451335,,,,,,,,,,,,,,,,,,,,0.011,0.219,0.188,0.433,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - fg-mg with isolated grains up to fine pebbles; weakly bedded; white",,,,,,,,,,,,,,,,,,,{4A1DC461-08E3-4675-B70E-CAAA4D3B19DC}
232077,6451335,7453,Athabasca Basin,10,0.4,0.06,0.2,0.9,1,5.32,4,-0.1,-0.1,,0.11,,0.04,,,,,,,,,1,-0.1,,80,,0.7,,1,0.05,0.6,1.3,42,3.6,2.33,0.48,17,36,4.2,14.4,2.6,0.43,2.3,0.18,0.92,0.18,0.47,,0.49,,,,,,,7811-2018,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,232077,6451335,,0.034,0.35,0.03,,-0.001,0.013,,-0.01,0.065,0.021,,,,,,,,,0.076,1.23,1.16,2.86,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,total digestion,HF/HNO3/HClO4 and HNO1032,"ICP; ICP-MS","SGS - fg-mg with isolated grains up to fine pebbles; weakly bedded; white",,,,,,,,,,,,,,,,,,,{7B9DAC4D-A24F-48C3-975F-2E5307ACD5BA}
269385,6455138,7454,Athabasca Basin,,0.12,0.03,-0.1,1.3,0.24,0.963,0.7,-0.01,-0.01,,0.06,-0.1,0.03,0.13,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.26,,19,,,0.06,-0.01,,-0.01,,0.08,2.36,0.42,0.49,0.11,,,0.45,1.59,0.28,0.05,0.29,0.03,0.13,,0.05,,0.04,,,,,,,7811-3029,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,269385,6455138,,,,,,,,,,,,,,,,,,,,0.013,0.251,0.212,0.486,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg with a granule-rich bed in medium matrix, silicified, rusty; pink",,,,,,,,,,,,,,,,,,,{E7BAACA4-61C5-404A-BA2A-040BF55910AF}
269385,6455138,7455,Athabasca Basin,12,0.4,0.09,0.3,4.4,1,5.2,4,-0.1,-0.1,,0.12,,0.06,,,,,,,,,1.5,-0.1,,76,,0.6,,1,0.05,0.6,1.3,43,2.5,1.92,0.7,14,30,3.1,10.4,1.9,0.35,1.7,0.14,0.72,0.13,0.35,,0.36,,,,,-0.1,,7811-3029,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1978,P. Ramaekers,269385,6455138,,0.036,0.34,0.06,,-0.001,0.015,-0.01,-0.01,0.089,0.018,,,,,,,,,0.073,1.24,1.12,2.78,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-294,,total digestion,HF/HNO3/HClO4 and HNO1033,"ICP; ICP-MS","SGS - mg with a granule-rich bed in medium matrix, silicified, rusty; pink",,,,,,,,,,,,,,,,,,,{5B61C1E0-1085-498B-98EB-2E05BE7211BA}
553698,6465110,7456,Athabasca Basin,,2.52,0.27,,6,0.44,0.88,7.4,-0.01,,,0.15,-0.1,0.05,0.62,-0.1,,-0.01,-0.01,,,-0.01,0.19,,16,,,0.13,-0.01,,-0.01,,0.15,5.67,0.27,1.59,0.31,,,0.27,0.91,0.14,0.02,0.12,0.01,0.06,,0.03,,0.03,,,,,,,7911-0034,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,553698,6465110,,,,,,,,,,,,,,,,,,,,0.011,0.218,0.171,0.48,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg with one vcg-granule bed, isolated granules to fine pebbles; well bedded, near beddig parrallel hematisation of one bed; buff to purple",,,,,,,,,,,,,,,,,,,{9957455F-E2FB-4228-AF43-5FC8BED61548}
553698,6465110,7457,Athabasca Basin,8,3.4,0.41,0.5,12.7,1,4.81,14,-0.1,,,0.42,1,0.2,,,,,,,,,1.1,-0.1,,69,,1.4,,5,0.35,2.8,4.2,131,2.4,7.96,1.12,11,24,2.6,8.3,1.3,0.2,1.2,0.1,0.52,0.12,0.35,,0.47,,,,,,,7911-0034,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,553698,6465110,,0.096,1.09,5.29,,,0.01,-0.01,-0.01,0.034,0.033,,,,,,,,,0.061,1.16,0.962,2.62,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1034,"ICP; ICP-MS","SGS - mg with one vcg-granule bed, isolated granules to fine pebbles; well bedded, near beddig parrallel hematisation of one bed; buff to purple",,,,,,,,,,,,,,,,,,,{D229766A-7E0F-4BEF-A0F0-83D2E4D971FD}
437002,6519109,7458,Athabasca Basin,,22.7,2.56,,2.5,1.33,4.98,3.2,2,,,0.1,-0.1,34,32.8,1,,,,,,-0.01,1.18,,21,,,0.75,-0.01,,-0.01,-0.01,0.02,1.44,6.48,1.45,22,,,2.29,10.7,3.1,0.65,3.73,0.37,1.65,,0.56,,0.37,,,,,,,7911-0045,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,437002,6519109,,,,,,,,,,,,,,,,,,,,0.016,3.71,0.426,0.833,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg, with elongate (up to 10 mm) rip ups and pebbles (look clay dominated); silicified, massive; white",,,,,,,,,,,,,,,,,,,{BB486191-0327-4CC0-B23C-1A794B283E80}
437002,6519109,7459,Athabasca Basin,8,27.2,3.24,1,4.4,2,6.09,8,3,,,0.37,,37,,,,,,,,,7.5,,,38,,2.9,,38,0.27,2.7,3.4,113,14.8,4.31,22.5,29,64,8.8,33.7,7.5,1.41,7.1,0.62,3,0.6,1.63,,1.69,,,,,1,,7911-0045,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,437002,6519109,,0.094,2.22,0.24,,,0.809,1,-0.01,0.179,0.48,,,,,,,,,0.025,4.08,0.594,1.39,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1035,"ICP; ICP-MS","SGS - mg, with elongate (up to 10 mm) rip ups and pebbles (look clay dominated); silicified, massive; white",,,,,,,,,,,,,,,,,,,{AAAC74AA-D25C-42A4-80C5-22EBC7E03F53}
324715,6520179,7460,Athabasca Basin,,0.27,0.16,-0.1,1.2,0.54,0.843,0.5,-0.01,-0.01,,0.07,-0.1,0.05,0.33,-0.1,,-0.01,-0.01,,,-0.01,0.45,,14,,,0.11,-0.01,,-0.01,,0.08,2.34,0.32,0.44,0.26,,,0.44,1.43,0.22,0.04,0.19,0.02,0.09,,0.04,,0.04,,,,,-0.01,,7911-0131,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,324715,6520179,,,,,,,,,,,,,,,,,,,,0.011,0.233,0.175,0.424,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - mg; silicified, weakly bedded, hematite front preseved in sample, half of sample hematised, younger hematite along fractures, rare purple spots (pinhead size); white and purple",,,,,,,,,,,,,,,,,,,{8088750B-C438-4A67-896D-FE25A7ECDF4C}
324715,6520179,7461,Athabasca Basin,5,0.5,0.19,0.3,2.8,1,3.81,3,-0.1,-0.1,,0.1,-0.1,0.13,,,,,,,,,1.5,-0.1,,46,,0.6,,7,0.05,0.5,0.8,25,1.6,1.71,0.64,12,23,2.4,7.5,1.1,0.2,1.1,0.07,0.39,0.08,0.22,,0.23,,,,,-0.1,,7911-0131,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,324715,6520179,,0.027,0.3,0.12,,,0.017,-0.01,-0.01,0.053,0.014,,,,,,,,,0.051,0.955,0.829,1.97,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1036,"ICP; ICP-MS","SGS - mg; silicified, weakly bedded, hematite front preseved in sample, half of sample hematised, younger hematite along fractures, rare purple spots (pinhead size); white and purple",,,,,,,,,,,,,,,,,,,{C5A234B7-18E3-4DB6-BA8B-E4F2D45ECF31}
437002,6518209,7462,Athabasca Basin,,4.21,28.2,4,17.7,2.27,54.7,12.6,1,1,,0.56,1,1.72,38.8,2,1,,,,,-0.01,15.7,1,79,,,3.36,-0.01,,-0.01,1,1.33,47,95.6,6.71,181,,,14,55.4,14.1,2.83,19.2,2.18,12,3,7.13,,7.37,,,,,2,,7911-0183,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,437002,6518209,,,,,,,,,,,,,,,,,,,,0.182,41.6,7.05,6.85,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,"SGS - Mud chip rich sandstone; fg-mg sandstone matrix with large and silt rip ups and pebbles; white to purple",,,,,,,,,,,,,,,,,,,{749DC9EF-17B4-48F1-A982-D25F38D40E1F}
437002,6518209,7463,Athabasca Basin,32,5.8,29.7,4.9,19.5,4,57.8,21,1,1,,0.87,1,1.81,,,,,,,,,31.7,2,,77,,6.2,,60,0.39,5.5,1.7,81,96,7.9,188,76,128,23.8,95,24.2,4.42,27.9,2.9,15.2,3.54,10,,10.4,,,,,3,,7911-0183,yes,Sandstone,,,Athabasca Basin,,2012,S. Bosman,1979,P. Ramaekers,437002,6518209,,0.138,5.89,1.59,,,1.36,18,,1.39,11.8,,,,,,,,,0.187,43.2,7.17,7.17,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2012-295,,total digestion,HF/HNO3/HClO4 and HNO1037,"ICP; ICP-MS","SGS - Mud chip rich sandstone; fg-mg sandstone matrix with large and silt rip ups and pebbles; white to purple",,,,,,,,,,,,,,,,,,,{82C40103-B0C7-4387-8592-646BB61A67E1}
500800,6370612,7464,Athabasca Basin,,0.15,0.02,-0.1,0.1,0.18,0.622,0.6,-0.01,-0.01,,0.03,-0.1,0.03,1.3,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.19,-0.01,9,,,0.1,-0.01,,-0.01,-0.01,0.07,3.01,0.24,0.9,0.13,,,0.42,1.38,0.22,0.02,0.16,0.01,0.06,-0.01,0.03,,0.02,,,,,0.01,,7521-0056,yes,Sandstone,,,Athabasca Basin,,2011,S. Bosman,1975,P. Ramaekers,500800,6370612,,,,,,,,,,,,,,,,,,,,0.008,0.156,0.126,0.332,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2011-344,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,fine,,,,,,,,,,,,,,,,,,,{AA58CDC6-CE9F-4549-9FE7-88416EE3E3B5}
500800,6370612,7465,Athabasca Basin,4,0.3,0.06,0.2,1.9,0.2,3.15,2,-0.1,-0.1,,0.07,-0.1,0.07,,,,,0.03,,,,1.1,-0.1,,55,,0.7,,2,0.09,0.7,1.6,49,1.2,4.94,0.6,10,21,2.2,7.3,1.1,0.14,0.9,0.06,0.32,0.06,0.15,,0.17,,,,,0.1,,7521-0056,yes,Sandstone,,,Athabasca Basin,,2011,S. Bosman,1975,P. Ramaekers,500800,6370612,,0.029,0.66,0.03,,-0.001,0.009,-0.01,-0.01,0.072,0.014,,,,,,,,,0.045,0.762,0.672,1.67,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2011-344,,total digestion,HF/HNO3/HClO4 and HNO1038,"ICP; ICP-MS",fine,,,,,,,,,,,,,,,,,,,{D98FED75-E957-46E6-93D6-209BBE0250EE}
533499,6420911,7466,Athabasca Basin,,0.14,0.02,-0.1,,0.16,0.628,0.6,-0.01,-0.01,,0.03,-0.1,0.04,0.17,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.18,0.02,11,,,0.12,-0.01,,-0.01,-0.01,0.05,2.1,0.38,0.66,0.11,,,0.43,1.4,0.24,0.03,0.21,0.02,0.08,0.01,0.04,,0.03,,,,,-0.01,,7521-0120,yes,Sandstone,,,Athabasca Basin,,2011,S. Bosman,1975,P. Ramaekers,533499,6420911,,,,,,,,,,,,,,,,,,,,0.008,0.158,0.129,0.333,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2011-344,,partial digestion,8:1 ultrapure HNO3:HCl,ICP-MS,medium,,,,,,,,,,,,,,,,,,,{0A77D82E-BF94-4038-A13F-3A8C0520BC38}
