X,Y,OBJECTID,SMDI,NAME,HISTORICNAMES,PRIMARYCOMMODITIES,ASSOCIATEDCOMMODITIES,GROUPING,DISCOVERYTYPE,STATUS,PRODUCTION,RESERVESRESOURCES,UTM13E,UTM13N,WEBLINK,SYMBOLOGY_STATUS,SYMBOLOGY_GROUPING,GLOBALID
544126.35,6367625.63,2184,2042,"Radioactive Boulders 9-RT-289, 9-JP-80, -80A, and 9-HM-223, -224, -228","Radioactive Boulders 9-RT-289, 9-JP-80, -80A, and 9-HM-223, -224, -228",Thorium,"Molybdenum, Uranium",Energy Material (Other),Float Rock,Anomaly,No,No,544126.35,6367625.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2042,Anomaly,Other,{8AE1DC78-0DDB-474D-ACE1-EE0B3952DF78}
530494.86,6373592.54,2185,2043,Ox Lake (southwest of) Uraniferous Boulder Train,Ox Lake (southwest of) Uraniferous Boulder Train,Uranium,Thorium,Uranium,Float Rock,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,530494.86,6373592.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2043,Anomaly,Uranium,{668F2BA7-50E7-405F-8BD7-D5C25D31BF86}
530651.85,6379222.45,2186,2044,Wheeler River Area Radioactive Muskeg and Pegmatite,Wheeler River Area Radioactive Muskeg and Pegmatite,Uranium,,Uranium,Biogeochemical,Occurrence: Primary Exploration,No,No,530651.85,6379222.45,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2044,Occurrence: Primary Exploration,Uranium,{0DBB289F-B3BD-47B3-B587-06BBDC43C7DD}
552273.04,6382381.4,2187,2045,"Radioactive Boulders 9-HM-285, 9-JP-83, and 9-RT-337","Radioactive Boulders 9-HM-285, 9-JP-83, and 9-RT-337",Thorium,"Silver, Uranium",Energy Material (Other),Float Rock,Occurrence: Primary Exploration,No,No,552273.04,6382381.4,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2045,Occurrence: Primary Exploration,Other,{34F644BE-C34A-4E5C-BF09-4477C2BAA754}
552786.02,6376140.5,2188,2046,Radioactive Boulder 9-RG-176,Radioactive Boulder 9-RG-176,Thorium,"Molybdenum, Uranium",Energy Material (Other),Float Rock,Anomaly,No,No,552786.02,6376140.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2046,Anomaly,Other,{F6EA0445-6737-4347-84BB-976EA5DB53AD}
548250.19,6374197.53,2189,2047,Radioactive Boulder 9-RT-302,Radioactive Boulder 9-RT-302,Thorium,,Energy Material (Other),Float Rock,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,548250.19,6374197.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2047,Anomaly,Other,{22D48232-87F2-4723-9AB6-9955FA73E750}
508304.69,6382331.41,2190,2048,Harrigan Uranium Zone,Harrigan Uranium Zone,Uranium,,Uranium,Drillhole,Prospect: Primary Exploration,No,No,508304.69,6382331.41,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2048,Prospect: Primary Exploration,Uranium,{97614A76-C829-4AA0-AE12-E617C1C686D6}
492929.27,6394482.21,2191,2049,"Bonus Lake Boulder Lake Uraniferous Boulder Train, Boulder Lake Uraniferous Boulder Train","Bonus Lake Boulder Lake Uraniferous Boulder Train, Boulder Lake Uraniferous Boulder Train",Uranium,Iron,Uranium,Float Rock,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,492929.27,6394482.21,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2049,Anomaly,Uranium,{0862A6A4-51D8-4DFE-AFAC-C6DF3F786844}
487206.48,6417442.84,2192,2050,Huard Lake U-Ni-rich Lake Sediment Samples,Huard Lake U-Ni-rich Lake Sediment Samples,Uranium,Nickel,Uranium,Soil,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,487206.48,6417442.84,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2050,Anomaly,Uranium,{098D13EC-8921-405A-BB33-7E524D86CCC0}
549069.15,6417505.83,2193,2051,Drill hole 4682-2-79,Drill hole 4682-2-79,Uranium,Iron,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,549069.15,6417505.83,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2051,Occurrence: Primary Exploration,Uranium,{C21A76F7-8DE3-4CC0-A1C6-B88C8CE24243}
561103,6408002,2194,2052,"Uraniferous Pegmatite Samples 15651 to 15653, 15659 to 15661","Uraniferous Pegmatite Samples 15651 to 15653, 15659 to 15661",Uranium,Thorium,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,561103,6408002,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2052,Occurrence: Primary Exploration,Uranium,{60C7CED7-B61B-4D19-93B0-59A63DCD33DD}
629333.06,6514960.12,2195,2053,Bigstone U-Th Boulder Train or Occurrence,Bigstone U-Th Boulder Train or Occurrence,Uranium,Thorium,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,629333.06,6514960.12,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2053,Occurrence: Primary Exploration,Uranium,{FD15F3F9-7D38-457E-BDC5-20FA78B6FEA7}
333440.22,6363884.62,2196,2054,"Western Mines drill holes E-2, E-5,and E-6","Western Mines drill holes E-2, E-5,and E-6",Nickel,"Copper, Uranium","Copper, Nickel, Cobalt and/or PGE",Drillhole,Occurrence: Primary Exploration,No,No,333440.22,6363884.62,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2054,Occurrence: Primary Exploration,Base Metals,{3EEB1A88-AF92-4544-B08B-EC703875CFB4}
340256.96,6357359.73,2197,2055,Clowes Lake Radioactive Pegmatites,Clowes Lake Radioactive Pegmatites,Uranium,,Uranium,Outcrop grab,Mineral Location,No,No,340256.96,6357359.73,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2055,Mineral Location,Uranium,{5897745C-9743-40EA-8E14-B818B8A788A0}
338534.04,6372193.5,2198,2056,Dufferin Lake Uranium Zone,Dufferin Lake Uranium Zone,Uranium,"Cobalt, Copper, Graphite, Lead, Nickel",Uranium,Drillhole,Prospect: Primary Exploration,No,No,338534.04,6372193.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2056,Prospect: Primary Exploration,Uranium,{7F09520B-00BA-418D-9E0A-5EFBE414FFF8}
321437.68,6373495.46,2199,2057,Inexco drill hole FH-7,Inexco drill hole FH-7,Uranium,Iron,Uranium,Drillhole,Occurrence: Primary Exploration,No,No,321437.68,6373495.46,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2057,Occurrence: Primary Exploration,Uranium,{C2937A56-8090-40DE-B5E1-45A8221FB51C}
376826.61,6374043.5,2200,2058,Abraham Bay Radioactive Diabase Dykes,Abraham Bay Radioactive Diabase Dykes,Uranium,"Cobalt, Copper, Nickel",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,376826.61,6374043.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2058,Occurrence: Primary Exploration,Uranium,{0A3144CC-6FA8-4FA0-B59C-39ACB62CC60F}
377691.57,6359504.73,2201,2059,SMDC drill hole CAB-18,SMDC drill hole CAB-18,Nickel,"Lead, Zinc","Copper, Nickel, Cobalt and/or PGE",Drillhole,Occurrence: Primary Exploration,No,No,377691.57,6359504.73,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2059,Occurrence: Primary Exploration,Base Metals,{2ACF202F-5272-427F-8416-DD3003AE96CF}
386895.22,6359796.73,2202,2060,Fleming Island Pitchblende Occurrence,Fleming Island Pitchblende Occurrence,Uranium,"Arsenic, Cobalt, Lead, Nickel, Silver",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,386895.22,6359796.73,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2060,Occurrence: Primary Exploration,Uranium,{707F6BC2-4C38-43CD-9892-F3514F274987}
347146.71,6360284.69,2203,2061,Chymko Lake U Showing,Chymko Lake U Showing,Uranium,,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,347146.71,6360284.69,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2061,Occurrence: Primary Exploration,Uranium,{3BE4F233-0F00-40DE-84B7-638DAA0F10B8}
396876.84,6347251.93,2204,2062,Lazy Edward Bay (northeast of) Radioactive Diabase Boulders,Lazy Edward Bay (northeast of) Radioactive Diabase Boulders,Uranium,,Uranium,Float Rock,Anomaly,No,No,396876.84,6347251.93,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2062,Anomaly,Uranium,{10F1327F-D9D7-453C-BD99-A39124A0DA40}
334824.18,6379432.38,2205,2063,Virgin Lake Ag-U-Cu Showing,Virgin Lake Ag-U-Cu Showing,Gold,"Copper, Silver, Uranium",Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,334824.18,6379432.38,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2063,Occurrence: Primary Exploration,Precious Metals,{45BA3E3B-3C2A-4A1D-A422-F8A9B868ADC8}
337224.08,6363608.63,2206,2064,Western Mines drill hole A-1,Western Mines drill hole A-1,Uranium,,Uranium,Drillhole,Mineral Location,No,No,337224.08,6363608.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2064,Mineral Location,Uranium,{5C904362-81F4-49F6-9FC9-909967D22D82}
568933.47,6234491.57,2207,2065,TWIN Au Zones or Twin North Au Zone and Twin South Au Zone,TWIN Au Zones or Twin North Au Zone and Twin South Au Zone,Gold,"Copper, Iron, Lead, Nickel, Zinc",Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,568933.47,6234491.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2065,Deposit: Advanced Exploration,Precious Metals,{66AAA58F-54C6-45A4-9ECA-3F1E2527B9EB}
541314.49,6197651.06,2208,2066,Joyce Au Zone or Transom South Au Deposit,Joyce Au Zone or Transom South Au Deposit,Gold,"Iron, Lead",Gold,Drillhole,Deposit: Advanced Exploration,No,No,541314.49,6197651.06,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2066,Deposit: Advanced Exploration,Precious Metals,{E454585D-12B4-4E37-B7E4-4026E25055E0}
222115.64,6542794.45,2209,2067,Radioactive Boulder JF-2,Radioactive Boulder JF-2,Uranium,,Uranium,Float Rock,Mineral Location,No,No,222115.64,6542794.45,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2067,Mineral Location,Uranium,{A20966A6-F1C0-40AB-BDAC-E8DAE9AD1F65}
246183.64,6488239.47,2210,2068,Trench OHT-1 (U-Pb),Trench OHT-1 (U-Pb),Uranium,"Lead, Thorium",Uranium,Trench,Occurrence: Primary Exploration,No,No,246183.64,6488239.47,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2068,Occurrence: Primary Exploration,Uranium,{B9622E03-4DC1-445A-A0B0-E3D8EB327D6D}
238852.94,6497718.29,2211,2069,Radioactive boulder KW-79-56,Radioactive boulder KW-79-56,Uranium,"Lead, Thorium",Uranium,Float Rock,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,238852.94,6497718.29,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2069,Anomaly,Uranium,{180FBB42-0F6F-4616-B776-F459433D1A55}
228701.3,6486558.47,2212,2070,Radioactive Boulder EK-27-77,Radioactive Boulder EK-27-77,Uranium,,Uranium,Float Rock,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,228701.3,6486558.47,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2070,Anomaly,Uranium,{5EC5A6B6-C798-4B89-BA71-5E4CA254B737}
228627.31,6486656.47,2213,2071,A6 North Uranium Zone (T-9N Uranium Zone portion),A6 North Uranium Zone (T-9N Uranium Zone portion),Uranium,Iron,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,228627.31,6486656.47,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2071,Occurrence: Primary Exploration,Uranium,{BB7AA640-E278-49DC-8E94-3AFAF2DBBFE6}
232730.27,6572609.91,2214,2072,"Beartooth Island Radioactive Erratics, Drill Hole BTD-80-3","Beartooth Island Radioactive Erratics, Drill Hole BTD-80-3",Uranium,"Copper, Nickel, Zinc",Uranium,Float Rock,Mineral Location,No,No,232730.27,6572609.91,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2072,Mineral Location,Uranium,{9762EFFF-A420-4074-8979-315457327580}
545543.34,6199951.03,2215,2073,"Jasper Mine; Fork Lake Mine","Jasper Mine; Fork Lake Mine, Jasper's Pond South Gold Showing; Transom North Zone [Jasper's Pond Showing (J1 ore shoot), James Showing (J2 ore shoot), and the Muskeg Zone (M1 ore shoot)]",Gold,"Copper, Lead, Silver, Tourmaline",Gold,Drillhole,Deposit: Post-Production,Yes,Yes,545543.34,6199951.03,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2073,Deposit: Post-Production,Precious Metals,{84D84C8D-1081-4FC1-BA01-8C15F2D22A40}
545458.34,6199765.03,2216,2073a,"James Gold Zone; Transom Lake North Gold Deposit (portion of Fork Lake Mine)","James Gold Zone; Transom Lake North Gold Deposit (portion of Fork Lake Mine)",Gold,"Copper, Iron, Lead, Silver, Tourmaline",Gold,Outcrop grab,Deposit: Post-Production,Yes,Yes,545458.34,6199765.03,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2073a,Deposit: Post-Production,Precious Metals,{3CFCF0E8-7F1C-49D0-92DD-D3C7D14CC7F2}
345556.72,6298935.61,2217,2074,"Ithingo Main Au Zone {includes Money Pit, Muskeg Pit, Hilltop Pit, and Pit 106 Au Zones}, Buller Au Zone, Riverside Au Showing, McMatt Pit","Ithingo Main Au Zone {includes Money Pit, Muskeg Pit, Hilltop Pit, and Pit 106 Au Zones}, Buller Au Zone, Riverside Au Showing, McMatt Pit",Gold,"Arsenic, Copper, Iron, Tungsten, Zinc",Gold,Outcrop grab,Deposit: Advanced Exploration,No,No,345556.72,6298935.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2074,Deposit: Advanced Exploration,Precious Metals,{C5667F6B-7E8F-487A-ABF4-BFFE20615497}
270520.84,6584991.73,2218,2075,"JNW No. 1 Uranium Showing, JNW No. 2 Uranium Showing, JSW No. 1 Uranium Showing, JSW No. 2 Uranium Showing, Walli Uranium Showing","JNW No. 1 Uranium Showing, JNW No. 2 Uranium Showing, JSW No. 1 Uranium Showing, JSW No. 2 Uranium Showing, Walli Uranium Showing",Uranium,"Copper, Iron",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,270520.84,6584991.73,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2075,Occurrence: Primary Exploration,Uranium,{1605C835-C73C-41AA-8264-7CEF7F11EF19}
272280.77,6585289.73,2219,2076,Sam 1 Uranium Showing,Sam 1 Uranium Showing,Uranium,,Uranium,Outcrop grab,Mineral Location,No,No,272280.77,6585289.73,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2076,Mineral Location,Uranium,{0A33A816-AF79-4753-8BD5-5EFE1863D69C}
299659.73,6600909.46,2220,2077,"MY Au-Cu Showing, France Au-Cu Showing, Magnetite Mt-Au-Cu Zone","MY Au-Cu Showing, France Au-Cu Showing, Magnetite Mt-Au-Cu Zone",Gold,Iron,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,299659.73,6600909.46,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2077,Occurrence: Primary Exploration,Precious Metals,{C4EC74CB-3B61-467C-B5C5-935EBA93AACD}
293050.98,6594788.57,2221,2078,"Radioactive Occurrences KW-3, PJ-5, and PJ-6","Radioactive Occurrences KW-3, PJ-5, and PJ-6",Uranium,"Iron, Lead",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,293050.98,6594788.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2078,Occurrence: Primary Exploration,Uranium,{9C5BC4DC-FB58-4F35-AC70-9DFE1A38162A}
283353.35,6594465.56,2222,2079,"OK-3039 Uranium Showing, OK-3054 Uranium Showing, OK-3065 Uranium Showing, OK-3069 Uranium Showing","OK-3039 Uranium Showing, OK-3054 Uranium Showing, OK-3065 Uranium Showing, OK-3069 Uranium Showing",Uranium,Lead,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,283353.35,6594465.56,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2079,Occurrence: Primary Exploration,Uranium,{1E24C14C-3A42-4F0E-8C2B-EC455DE2DEF9}
277495.57,6589133.66,2223,2080,DM-10 Uranium Occurrence,DM-10 Uranium Occurrence,Uranium,,Uranium,Outcrop grab,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,277495.57,6589133.66,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2080,Anomaly,Uranium,{1DF2EBFA-B016-4BBA-9715-F58C0DDC598A}
509441.66,6149793.66,2224,2081,North Lake Gold Deposit,"North Lake Au Showing, North Lake Gold Deposit",Gold,Iron,Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,509441.66,6149793.66,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2081,Deposit: Advanced Exploration,Precious Metals,{CEA9A489-8143-48BE-8D5C-F56B0D0F8F3B}
296310.86,6597834.51,2225,2082,KW-7 Uranium Showing,KW-7 Uranium Showing,Uranium,,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,296310.86,6597834.51,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2082,Occurrence: Primary Exploration,Uranium,{A1915099-3425-4C8A-8252-5EE7767EE77F}
291890.03,6595472.55,2226,2083,"PB-9 Uranium Occurrence, PB-11 Uranium Occurrence, PB-12 Uranium Occurrence, PJ-19 Uranium Occurrence","PB-9 Uranium Occurrence, PB-11 Uranium Occurrence, PB-12 Uranium Occurrence, PJ-19 Uranium Occurrence",Uranium,Iron,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,291890.03,6595472.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2083,Occurrence: Primary Exploration,Uranium,{F7D12A19-7369-4A70-BF69-DAE18A823BBC}
282709.38,6595340.54,2227,2084,"McNie Uranium Zones 1, 2A, and 2B","McNie Uranium Zones 1, 2A, and 2B",Uranium,Iron,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,282709.38,6595340.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2084,Occurrence: Primary Exploration,Uranium,{508505D1-7C94-4E81-9EF0-FBBCC88B1375}
276806.6,6591654.61,2228,2085,Crackingstone Peninsula Uranium Occurrences A6 to A14,Crackingstone Peninsula Uranium Occurrences A6 to A14,Uranium,"Copper, Rare Earth Element (Unspecified), Thorium, Titanium, Zirconium",Uranium,Trench,Occurrence: Primary Exploration,No,No,276806.6,6591654.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2085,Occurrence: Primary Exploration,Uranium,{B334F290-7C25-41DC-B913-127615B7DF1F}
278377.54,6591221.62,2229,2086,"Crackingstone Peninsula Uranium Occurrences A16 to A18, A22, and A23","Crackingstone Peninsula Uranium Occurrences A16 to A18, A22, and A23",Uranium,,Uranium,Trench,Occurrence: Primary Exploration,No,No,278377.54,6591221.62,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2086,Occurrence: Primary Exploration,Uranium,{4C6F911E-339C-458F-AB90-8FE5F11B3675}
278903.52,6590476.63,2230,2087,Crackingstone Peninsula Uranium Occurrence A-15,Crackingstone Peninsula Uranium Occurrence A-15,Uranium,,Uranium,Outcrop grab,Mineral Location,No,No,278903.52,6590476.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2087,Mineral Location,Uranium,{792FD0EC-3071-42B1-AA9B-B2BB2BB6B6CA}
281335.43,6590707.63,2231,2088,Crackingstone Peninsula Uranium Occurrence A-27,Crackingstone Peninsula Uranium Occurrence A-27,Uranium,,Uranium,Trench,Occurrence: Primary Exploration,No,No,281335.43,6590707.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2088,Occurrence: Primary Exploration,Uranium,{BE7F84B4-D066-431C-ADF3-B42D2F658BF5}
282083.4,6589144.66,2232,2089,"Crackingstone Peninsula Uranium Occurrences M-3, M-4, M-12 to M-16, B-16, and B-17","Crackingstone Peninsula Uranium Occurrences M-3, M-4, M-12 to M-16, B-16, and B-17",Uranium,Iron,Uranium,Trench,Occurrence: Primary Exploration,No,No,282083.4,6589144.66,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2089,Occurrence: Primary Exploration,Uranium,{4B225812-732B-4B4F-8E56-D5C25227E92C}
281977.4,6588127.68,2233,2090,Crackingstone Peninsula Uranium Occurrence A-35,Crackingstone Peninsula Uranium Occurrence A-35,Uranium,,Uranium,Outcrop grab,Mineral Location,No,No,281977.4,6588127.68,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2090,Mineral Location,Uranium,{EDE8C21D-68DA-45EC-88BE-7191124504FF}
296286.85,6591265.64,2234,2091,Drill hole LB-79-3,Drill hole LB-79-3,Uranium,"Graphite, Iron",Uranium,Drillhole,Occurrence: Primary Exploration,No,No,296286.85,6591265.64,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2091,Occurrence: Primary Exploration,Uranium,{BEDC4EA7-738A-4913-93CE-6AAE3E13BD12}
291799.03,6594981.56,2235,2092,"Crackingstone Peninsula Uranium Occurrences T-50, FW-1, PJ-11, and KW-5","Crackingstone Peninsula Uranium Occurrences T-50, FW-1, PJ-11, and KW-5",Uranium,"Cobalt, Copper, Gold, Iron",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,291799.03,6594981.56,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2092,Occurrence: Primary Exploration,Uranium,{5F28B8CE-4111-4A40-97F2-20D3A68711B5}
292437.01,6596527.53,2236,2093,Uranium Occurrences KH-3 and PM-4,Uranium Occurrences KH-3 and PM-4,Uranium,,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,292437.01,6596527.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2093,Occurrence: Primary Exploration,Uranium,{CCEA5E85-DEA8-4A98-AC26-61FBDCD9D6EF}
293477.97,6596811.53,2237,2094,Crackingstone Peninsula Uranium Occurrences KH-11 and KH-12,Crackingstone Peninsula Uranium Occurrences KH-11 and KH-12,Uranium,"Gold, Iron",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,293477.97,6596811.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2094,Occurrence: Primary Exploration,Uranium,{563B7795-3697-4B18-ABA5-F79863036819}
281012.44,6593856.57,2238,2095,Uranium Showing FW-33,Uranium Showing FW-33,Uranium,Copper,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,281012.44,6593856.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2095,Occurrence: Primary Exploration,Uranium,{807415E6-A636-4210-ADF0-D6440AF1FA03}
278369.54,6589733.65,2239,2096,"Uranium Occurrences KH-40, KH-41, and FW-45 to FW-50","Uranium Occurrences KH-40, KH-41, and FW-45 to FW-50",Uranium,,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,278369.54,6589733.65,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2096,Occurrence: Primary Exploration,Uranium,{EF3648F3-F47B-4A34-AC87-079B03253986}
293675.96,6598412.5,2240,2097,Metalur Option Uranium Showings,Metalur Option Uranium Showings,Uranium,"Copper, Lead",Uranium,Trench,Occurrence: Primary Exploration,No,No,293675.96,6598412.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2097,Occurrence: Primary Exploration,Uranium,{E3AF9447-6524-4414-A6AD-4BD0B097A795}
296012.87,6597571.52,2241,2098,"Kodiak Development Corporation Trenches B, H, and J","Kodiak Development Corporation Trenches B, H, and J",Uranium,Iron,Uranium,Outcrop grab,Prospect: Primary Exploration,No,Yes,296012.87,6597571.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2098,Prospect: Primary Exploration,Uranium,{F9453A91-B4E6-430F-B960-238BFE7C969E}
294510.93,6598676.49,2242,2099,"Crackingstone Peninsula Uranium Occurrences KW-1, PJ-2, PJ-3, and PJ-4","Crackingstone Peninsula Uranium Occurrences KW-1, PJ-2, PJ-3, and PJ-4",Uranium,Iron,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,294510.93,6598676.49,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2099,Occurrence: Primary Exploration,Uranium,{ED24391C-4D2C-4FE5-8B18-4EEB271DCDD7}
310031.35,6621132.07,2243,2100,Radioactive Spring Occurrence D-13,Radioactive Spring Occurrence D-13,Uranium,,Uranium,,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,310031.35,6621132.07,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2100,Anomaly,Uranium,{6025020C-D647-4ED3-BA56-236C7AE192D5}
303699.58,6604941.38,2244,2101,Greer Lake Uranium Showing,Greer Lake Uranium Showing,Uranium,,Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,303699.58,6604941.38,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2101,Occurrence: Primary Exploration,Uranium,{51A9DF75-78B5-42FF-9FD5-58E8CF533A19}
304041.57,6609664.29,2245,2102,EAT Trenches Uranium Showing,EAT Trenches Uranium Showing,Uranium,,Uranium,Trench,Occurrence: Primary Exploration,No,No,304041.57,6609664.29,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2102,Occurrence: Primary Exploration,Uranium,{51A475BD-9160-4A39-98A1-74809087A3A9}
307052.45,6605883.37,2246,2103,"Uranium Occurrences A28, B18, A39, A45, and A49","Uranium Occurrences A28, B18, A39, A45, and A49",Uranium,,Uranium,Outcrop grab,Mineral Location,No,No,307052.45,6605883.37,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2103,Mineral Location,Uranium,{3DDC71CC-9C27-4A13-A0C8-FC887D1BDB4A}
309312.36,6602668.43,2247,2104,JIM Claim No. 1 Radioactive Muskeg Showing,JIM Claim No. 1 Radioactive Muskeg Showing,Uranium,Iron,Uranium,,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,309312.36,6602668.43,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2104,Anomaly,Uranium,{39ECA5A8-9264-4DE7-A14A-04C0175D710A}
311623.28,6611662.26,2248,2105,K-13 Uranium Showing,K-13 Uranium Showing,Uranium,Iron,Uranium,Outcrop grab,Mineral Location,No,No,311623.28,6611662.26,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2105,Mineral Location,Uranium,{909BEC49-A66B-4EAE-BA0C-3B1E13559FD6}
